Name	Length	EffectiveLength	TPM	NumReads
FBtr0308073	1317	1135.37	1.64187	16.4542
FBtr0082360	764	582.374	81.6161	419.546
FBtr0082361	1024	842.374	5.29541e-07	3.93736e-06
FBtr0079938	1428	1246.37	4.18127	46
FBtr0077227	1279	1097.37	90.272	874.398
FBtr0091702	1278	1096.37	2.6972	26.102
FBtr0074882	2425	2243.37	22.2718	441.021
FBtr0332153	3588	3406.37	2.1431	64.437
FBtr0310476	2042	1860.37	2.94024	48.2818
FBtr0100666	2416	2234.37	7.92619	156.323
FBtr0332726	2033	1851.37	0.791712	12.9379
FBtr0080287	1089	907.374	24.9654	199.952
FBtr0309307	5887	5705.37	0.0595711	3
FBtr0300898	5037	4855.37	0	0
FBtr0080024	1050	868.374	9.39343	72
FBtr0077389	2263	2081.37	101.46	1864
FBtr0290204	1958	1776.37	0	0
FBtr0086689	848	666.374	17.0526	100.302
FBtr0306636	1574	1392.37	19.457	239.13
FBtr0086687	1472	1290.37	12.9805	147.845
FBtr0086690	2195	2013.37	0	0
FBtr0086686	1532	1350.37	0	0
FBtr0340359	2225	2043.37	4.22812	76.2599
FBtr0301148	981	799.374	87.4131	616.776
FBtr0086684	908	726.374	0	0
FBtr0306637	2237	2055.37	9.1594e-10	1.66173e-08
FBtr0301149	1514	1332.37	1.92908	22.6871
FBtr0086600	1106	924.374	0	0
FBtr0331978	1118	936.374	24.9239	206
FBtr0078769	621	439.43	4165.27	16156
FBtr0070712	1878	1696.37	0.667847	10
FBtr0343263	1108	926.374	0	0
FBtr0343264	928	746.374	0	0
FBtr0072024	920	738.374	0	0
FBtr0113111	979	797.374	0	0
FBtr0333452	4664	4482.37	0.169599	6.71014
FBtr0333450	3996	3814.37	0.305622	10.2898
FBtr0333451	4043	3861.37	2.67489e-07	9.11693e-06
FBtr0300831	4092	3910.37	0	0
FBtr0076303	1640	1458.37	1.17794	15.1633
FBtr0076302	1655	1473.37	0.00764123	0.099375
FBtr0076301	2049	1867.37	80.1279	1320.74
FBtr0077098	1123	941.374	93.1739	774.208
FBtr0070552	1047	865.374	0.130917	1
FBtr0075818	1346	1164.37	32.595	335
FBtr0088789	1908	1726.37	5.51243	84
FBtr0304960	503	321.61	0	0
FBtr0075249	843	661.374	0	0
FBtr0084104	1804	1622.37	237.141	3395.93
FBtr0336911	2177	1995.37	7.00544	123.385
FBtr0088974	1597	1415.37	18.8487	235.48
FBtr0100360	4963	4781.37	0.702372	29.6429
FBtr0110880	2920	2738.37	0	0
FBtr0334105	2225	2043.37	0	0
FBtr0301185	2946	2764.37	0	0
FBtr0110881	4262	4080.37	2.14782	77.3571
FBtr0336928	1138	956.374	0.23692	2
FBtr0072107	995	813.374	0	0
FBtr0085786	2956	2774.37	20.4497	500.788
FBtr0085785	3082	2900.37	0	0
FBtr0334549	2894	2712.37	1.47074	35.2118
FBtr0334550	3020	2838.37	0	0
FBtr0340191	4545	4363.37	1.03421e-06	3.98319e-05
FBtr0073848	4477	4295.37	60.8479	2307
FBtr0078387	3371	3189.37	8.90439	250.675
FBtr0087487	2027	1845.37	14.7956	241
FBtr0083735	2688	2506.37	0	0
FBtr0332539	2448	2266.37	0.297952	5.96046
FBtr0077790	977	795.374	0	0
FBtr0331440	941	759.374	0	0
FBtr0331439	971	789.374	0	0
FBtr0082634	1746	1564.37	19.5534	270
FBtr0079612	1320	1138.37	6.86693	69
FBtr0087980	1799	1617.37	0	0
FBtr0087979	1558	1376.37	0	0
FBtr0072044	1063	881.374	0	0
FBtr0343206	1072	890.374	0	0
FBtr0072043	1160	978.374	0	0
FBtr0075225	1132	950.374	0	0
FBtr0112489	446	264.667	12.675	29.6106
FBtr0339263	740	558.43	0.687625	3.38939
FBtr0301018	2276	2094.37	1.40643	26
FBtr0302526	640	458.43	3.31256	13.4041
FBtr0100009	3280	3098.37	6.54512	179
FBtr0089901	2338	2156.37	0	0
FBtr0089902	1803	1621.37	0	0
FBtr0300562	2617	2435.37	4.69907	101.013
FBtr0089900	2125	1943.37	0	0
FBtr0089904	2355	2173.37	0	0
FBtr0301521	2467	2285.37	0.693245	13.9844
FBtr0089905	2568	2386.37	2.6112	55.0022
FBtr0345390	5214	5032.37	0	0
FBtr0331425	3556	3374.37	5.15495	153.539
FBtr0332155	4408	4226.37	5.18589	193.461
FBtr0075014	3541	3359.37	0	0
FBtr0078874	603	421.43	0	0
FBtr0083452	2975	2793.37	12.3938	305.586
FBtr0302317	2262	2080.37	17.9935	330.414
FBtr0333248	2543	2361.37	0	0
FBtr0114524	2411	2229.37	0	0
FBtr0273385	6171	5989.37	0	0
FBtr0339307	6637	6455.37	0.930802	53.0371
FBtr0273384	6439	6257.37	3.52987	194.963
FBtr0082117	3807	3625.37	2.68485	85.9161
FBtr0082116	6303	6121.37	0.919585	49.6869
FBtr0082118	4671	4489.37	2.50876	99.4139
FBtr0085011	1569	1387.37	0.0816592	1
FBtr0081174	4145	3963.37	0	0
FBtr0081175	3934	3752.37	0	0
FBtr0303241	4041	3859.37	1.67534	57.0719
FBtr0081176	3893	3711.37	0.580127	19.0046
FBtr0305129	2997	2815.37	11.3478	282
FBtr0339156	2994	2812.37	0	0
FBtr0339157	2988	2806.37	0	0
FBtr0071784	2049	1867.37	0	0
FBtr0071785	1989	1807.37	53.8448	859
FBtr0089148	3050	2868.37	1.79194	45.3692
FBtr0089147	2773	2591.37	5.74612e-08	1.31434e-06
FBtr0089150	2762	2580.37	2.76064	62.8773
FBtr0089146	2709	2527.37	2.97824	66.4402
FBtr0308247	2614	2432.37	21.1138	453.313
FBtr0089149	2840	2658.37	0	0
FBtr0302559	2531	2349.37	0.016074	0.333333
FBtr0346506	2597	2415.37	0	0
FBtr0302190	3048	2866.37	2.82409	71.4517
FBtr0086145	3054	2872.37	6.56898	166.548
FBtr0306281	375	193.732	0	0
FBtr0306280	392	210.712	0	0
FBtr0306258	4812	4630.37	2.72678	111.447
FBtr0073119	3828	3646.37	47.2143	1519.62
FBtr0073120	4106	3924.37	94.5184	3274.07
FBtr0073118	4763	4581.37	73.781	2983.61
FBtr0337055	3442	3260.37	14.8054	426.077
FBtr0333895	3491	3309.37	89.5495	2615.84
FBtr0337056	4046	3864.37	0.00989391	0.33748
FBtr0077442	1411	1229.37	5.71355	62
FBtr0076018	1266	1084.37	3.06042	29.2928
FBtr0076017	963	781.374	11.2668	77.7072
FBtr0339781	3357	3175.37	0	0
FBtr0070778	3093	2911.37	0	0
FBtr0344824	2804	2622.37	0.907242	21
FBtr0345292	830	648.374	14.4676	82.7987
FBtr0070983	837	655.374	9.84027	56.9243
FBtr0070982	1100	918.374	1.71105	13.8702
FBtr0070981	941	759.374	80.2747	538.066
FBtr0070980	854	672.374	5184.32	30768.3
FBtr0307300	2919	2737.37	12.3169	297.602
FBtr0113024	3030	2848.37	1.16927	29.3976
FBtr0332600	2913	2731.37	0	0
FBtr0083414	2815	2633.37	19.3396	449.533
FBtr0337043	3789	3607.37	0.454334	14.4666
FBtr0077516	1338	1156.37	0	0
FBtr0112524	1274	1092.37	1.83428	17.6863
FBtr0089233	3691	3509.37	2.143	66.3826
FBtr0334626	3376	3194.37	0.546019	15.3955
FBtr0310651	3526	3344.37	0.00407174	0.120198
FBtr0089229	3501	3319.37	20.9596	614.102
FBtr0082920	981	799.374	0	0
FBtr0077386	1734	1552.37	22.1388	303.356
FBtr0071106	2301	2119.37	0	0
FBtr0070937	2201	2019.37	124.53	2219.68
FBtr0070938	2487	2305.37	63.5017	1292.2
FBtr0070397	1267	1085.37	0.939424	9
FBtr0074346	819	637.374	0	0
FBtr0071471	1606	1424.37	0.0728881	0.916393
FBtr0330316	1609	1427.37	0.00663593	0.0836067
FBtr0074918	1253	1071.37	20.3861	192.786
FBtr0072124	2163	1981.37	21.7926	381.133
FBtr0071683	1189	1007.37	78.6113	699
FBtr0077403	1061	879.374	0.423731	3.28901
FBtr0113021	1089	907.374	0	0
FBtr0077402	1231	1049.37	0	0
FBtr0077401	1011	829.374	0.23372	1.71099
FBtr0300280	1584	1402.37	0.161572	2
FBtr0346378	3461	3279.37	0	0
FBtr0074809	2896	2714.37	35.1065	841.121
FBtr0335137	3353	3171.37	0.495807	13.8791
FBtr0346141	373	191.732	0	0
FBtr0085611	272	90.7845	23.7105	19
FBtr0074029	585	403.43	0	0
FBtr0075388	1505	1323.37	0.0278093	0.324843
FBtr0343534	2295	2113.37	0.143407	2.67516
FBtr0086001	1762	1580.37	0.501807	7
FBtr0321315	1239	1057.37	0	0
FBtr0333037	2846	2664.37	0	0
FBtr0075724	2737	2555.37	2.75644	62.1734
FBtr0075723	2084	1902.37	2.61	43.8266
FBtr0342770	3744	3562.37	0.0931744	2.9298
FBtr0070420	3766	3584.37	77.0769	2438.59
FBtr0342771	3838	3656.37	1.28526	41.4804
FBtr0333323	2883	2701.37	0.708644	16.8972
FBtr0333322	2930	2748.37	0	0
FBtr0074137	2347	2165.37	2.18953	41.849
FBtr0074135	2386	2204.37	47.7068	928.254
FBtr0308136	1697	1515.37	0	0
FBtr0080237	698	516.43	0	0
FBtr0300638	3446	3264.37	0.023137	0.666667
FBtr0073729	466	284.638	63.5961	159.781
FBtr0084836	743	561.374	23.612	117
FBtr0082430	1248	1066.37	0	0
FBtr0335211	1142	960.374	30.5533	259
FBtr0076857	1307	1125.37	0.704693	7
FBtr0300424	902	720.374	1.10088	7
FBtr0083860	1793	1611.37	0	0
FBtr0302327	1744	1562.37	150.129	2070.39
FBtr0083861	1877	1695.37	9.9977	149.612
FBtr0083086	1479	1297.37	21.3556	244.555
FBtr0334589	2552	2370.37	1.26135	26.3909
FBtr0091874	595	413.43	0.475658	1.73579
FBtr0073935	992	810.374	0	0
FBtr0073300	818	636.374	0	0
FBtr0073299	2460	2278.37	0	0
FBtr0088841	1522	1340.37	2.86402	33.8847
FBtr0088842	1468	1286.37	61.314	696.19
FBtr0345599	2094	1912.37	0	0
FBtr0070422	1749	1567.37	0.144563	2
FBtr0342772	681	499.43	0	0
FBtr0070421	1547	1365.37	0.082975	1
FBtr0333023	2495	2313.37	0.138668	2.83155
FBtr0075579	1678	1496.37	0.239886	3.16845
FBtr0072248	2815	2633.37	0	0
FBtr0345620	2931	2749.37	0	0
FBtr0072247	2800	2618.37	0.173072	4
FBtr0072253	1306	1124.37	0	0
FBtr0343432	1090	908.374	35.9192	288
FBtr0073127	1478	1296.37	0.00110359	0.0126281
FBtr0073128	1471	1289.37	0.526085	5.98737
FBtr0079458	1541	1359.37	0	0
FBtr0079460	1595	1413.37	1.08181	13.4961
FBtr0079462	1526	1344.37	0.0876585	1.0402
FBtr0079461	1505	1323.37	0.0891064	1.04086
FBtr0079459	1585	1403.37	0.922147	11.4229
FBtr0081997	1156	974.374	36.4405	313.409
FBtr0081996	1257	1075.37	1.61989	15.3761
FBtr0336761	1233	1051.37	8.5359	79.2151
FBtr0336637	3026	2844.37	0.00704678	0.176921
FBtr0300693	1964	1782.37	0	0
FBtr0336636	3290	3108.37	0	0
FBtr0071797	3770	3588.37	0.152274	4.82308
FBtr0336638	1523	1341.37	0	0
FBtr0087382	5033	4851.37	36.2151	1550.8
FBtr0339998	5235	5053.37	0	0
FBtr0301478	2790	2608.37	22.0006	506.53
FBtr0089521	2653	2471.37	4.17053	90.9769
FBtr0306351	2221	2039.37	1.45717	26.2306
FBtr0306350	2503	2321.37	1.68055	34.4349
FBtr0330046	2653	2471.37	4.17053	90.9769
FBtr0301477	4782	4600.37	0.390344	15.8505
FBtr0300224	1562	1380.37	0	0
FBtr0114515	1508	1326.37	0.117431	1.37483
FBtr0087406	329	147.732	0	0
FBtr0072888	2130	1948.37	0	0
FBtr0085859	1170	988.374	0.229249	2
FBtr0334894	6412	6230.37	49.7766	2737.41
FBtr0084460	6624	6442.37	2.13758	121.554
FBtr0304567	3987	3805.37	6.66981	224.033
FBtr0070907	2510	2328.37	121.675	2500.66
FBtr0070906	2636	2454.37	0.338622	7.33597
FBtr0305911	1961	1779.37	14.3048	224.672
FBtr0289953	2161	1979.37	5.99371	104.719
FBtr0305910	2015	1833.37	1.82965	29.6088
FBtr0088312	1656	1474.37	0	0
FBtr0088313	2297	2115.37	0.996669	18.6097
FBtr0088311	2351	2169.37	0	0
FBtr0304592	2591	2409.37	0.770693	16.3903
FBtr0088882	1935	1753.37	88.2622	1366
FBtr0079894	2382	2200.37	24.9589	484.755
FBtr0331635	2356	2174.37	3.13704	60.2081
FBtr0345615	2623	2441.37	4.23315	91.2219
FBtr0071338	3399	3217.37	140.533	3991
FBtr0334508	4486	4304.37	0.131601	5
FBtr0085746	3506	3324.37	0	0
FBtr0085085	1541	1359.37	90.5139	1086.06
FBtr0085084	2075	1893.37	0.654346	10.9357
FBtr0079304	905	723.374	0	0
FBtr0079732	925	743.374	0.152402	1
FBtr0071108	3145	2963.37	9.65088	252.438
FBtr0340139	3231	3049.37	0	0
FBtr0071107	3426	3244.37	39.127	1120.49
FBtr0340138	4238	4056.37	1.34256	48.0698
FBtr0309839	4403	4221.37	0	0
FBtr0309836	4378	4196.37	0	0
FBtr0309837	3952	3770.37	0.053627	1.78472
FBtr0073144	4107	3925.37	156.14	5409.99
FBtr0309838	4006	3824.37	1.87284	63.2211
FBtr0075152	2917	2735.37	23.0694	557
FBtr0300092	607	425.43	0	0
FBtr0073892	1096	914.374	0	0
FBtr0343143	1534	1352.37	0	0
FBtr0332630	1663	1481.37	0	0
FBtr0332631	1364	1182.37	49.5486	517.115
FBtr0332632	5997	5815.37	10.1456	520.783
FBtr0301268	1587	1405.37	0.403067	5
FBtr0085909	2020	1838.37	0.369757	6
FBtr0080763	2304	2122.37	27.4372	514
FBtr0086733	1297	1115.37	33.6207	331
FBtr0087262	852	670.374	192.32	1138
FBtr0303232	702	520.43	7.8368	36
FBtr0344155	6716	6534.37	9.91956	572.134
FBtr0070316	6065	5883.37	25.0305	1299.86
FBtr0344279	6745	6563.37	0.0863061	5
FBtr0076133	3030	2848.37	0.397742	10
FBtr0082259	2901	2719.37	45.6188	1095
FBtr0079708	1718	1536.37	15.1167	205
FBtr0330181	847	665.374	0	0
FBtr0074894	650	468.43	123.104	509
FBtr0082726	2913	2731.37	2.94371	70.9705
FBtr0331429	2603	2421.37	1.86426	39.8447
FBtr0331428	2948	2766.37	3.73581	91.2214
FBtr0082727	2606	2424.37	3.38113	72.3541
FBtr0301219	3098	2916.37	5.92839	152.609
FBtr0088166	1239	1057.37	0	0
FBtr0310646	1830	1648.37	1.76798	25.7238
FBtr0073730	1370	1188.37	191.551	2009.28
FBtr0079724	633	451.43	12.0409	47.9789
FBtr0346454	899	717.374	3.40799	21.5797
FBtr0100541	611	429.43	6947.53	26334.4
FBtr0343865	1567	1385.37	0	0
FBtr0079324	1294	1112.37	0.203694	2
FBtr0079598	1156	974.374	50.4618	434
FBtr0081220	1093	911.374	1.93259	15.5467
FBtr0300823	1159	977.374	0	0
FBtr0081221	1054	872.374	19.0297	146.533
FBtr0310645	979	797.374	15.9017	111.92
FBtr0081219	1084	902.374	0	0
FBtr0075314	465	283.667	67.4959	169
FBtr0070136	2103	1921.37	7.38257	125.205
FBtr0070137	2193	2011.37	0	0
FBtr0070135	2124	1942.37	13.5198	231.795
FBtr0076688	2391	2209.37	22.3571	436
FBtr0346546	2609	2427.37	0	0
FBtr0302935	3103	2921.37	14.0311	361.81
FBtr0082329	3115	2933.37	5.91644	153.19
FBtr0344017	5279	5097.37	0.270736	12.1813
FBtr0091678	6366	6184.37	8.74378	477.305
FBtr0344016	5395	5213.37	0	0
FBtr0342985	4422	4240.37	3.76071	140.759
FBtr0071815	4360	4178.37	18.2902	674.571
FBtr0071816	4190	4008.37	1.1719	41.4629
FBtr0071813	4216	4034.37	226.215	8055.6
FBtr0342986	4124	3942.37	0.00486055	0.169139
FBtr0071814	4255	4073.37	1.40171	50.3982
FBtr0083049	682	500.43	65.8792	291
FBtr0079593	751	569.374	0.33008	1.65889
FBtr0332415	1011	829.374	5.6392	41.2828
FBtr0345640	3934	3752.37	3.7764	125.079
FBtr0077562	3784	3602.37	55.4425	1762.92
FBtr0085387	5031	4849.37	8.68718	371.849
FBtr0085386	4880	4698.37	14.3509	595.151
FBtr0085614	355	173.732	11.3487	17.4031
FBtr0303924	5093	4911.37	0.0593823	2.57431
FBtr0303923	5120	4938.37	0.147413	6.42569
FBtr0300811	4420	4238.37	17.7755	665
FBtr0340626	2866	2684.37	0.0713092	1.68962
FBtr0340627	2995	2813.37	0	0
FBtr0340628	2870	2688.37	0.0130797	0.310376
FBtr0087784	1976	1794.37	210.283	3330.58
FBtr0332882	2246	2064.37	0	0
FBtr0339391	1899	1717.37	24.7	374.424
FBtr0084095	7188	7006.37	1.12267	69.4302
FBtr0343807	7002	6820.37	0	0
FBtr0343805	4551	4369.37	3.68798	142.236
FBtr0343806	4719	4537.37	17.3116	693.334
FBtr0086801	711	529.43	1.9259	9
FBtr0344145	6340	6158.37	0	0
FBtr0100454	3868	3686.37	0.0408766	1.33007
FBtr0082255	6557	6375.37	0	0
FBtr0082256	4226	4044.37	0.0642244	2.29273
FBtr0100455	2462	2280.37	0.0187396	0.377196
FBtr0088783	1907	1725.37	47.4738	723
FBtr0301333	1977	1795.37	0	0
FBtr0332689	1974	1792.37	0	0
FBtr0086107	5316	5134.37	48.8748	2215
FBtr0072159	694	512.43	1.54761	7
FBtr0076218	2574	2392.37	0.736744	15.5578
FBtr0076219	2478	2296.37	50.985	1033.44
FBtr0113346	1241	1059.37	0.106942	1
FBtr0100083	570	388.43	0	0
FBtr0079765	644	462.43	0.244992	1
FBtr0071734	1182	1000.37	0.113249	1
FBtr0071191	1056	874.374	11.2458	86.7935
FBtr0345988	1286	1104.37	1.97029	19.2065
FBtr0071902	1064	882.374	8.79823	68.525
FBtr0332909	904	722.374	83.8231	534.475
FBtr0078892	1301	1119.37	493.196	4873
FBtr0073061	323	141.732	0	0
FBtr0081973	1959	1777.37	0	0
FBtr0333190	1343	1161.37	0.0975498	1
FBtr0072990	764	582.374	58.7494	302
FBtr0076205	2178	1996.37	2.18952	38.5826
FBtr0076204	2232	2050.37	10.8529	196.417
FBtr0081487	2064	1882.37	24.3619	404.779
FBtr0331678	2435	2253.37	0.916107	18.2214
FBtr0086674	751	569.374	288.117	1448
FBtr0113686	2779	2597.37	2.05004	47
FBtr0113685	2706	2524.37	0	0
FBtr0072069	2783	2601.37	0	0
FBtr0072067	2762	2580.37	0.0233273	0.531311
FBtr0072070	2827	2645.37	14.0559	328.206
FBtr0332926	2655	2473.37	0	0
FBtr0072068	2775	2593.37	0.678638	15.5348
FBtr0072066	2608	2426.37	2.89937	62.096
FBtr0087059	1547	1365.37	99.487	1199
FBtr0074966	4094	3912.37	14.0061	483.68
FBtr0333896	4347	4165.37	2.23897	82.3196
FBtr0302288	1725	1543.37	0	0
FBtr0086613	5546	5364.37	1.8585	88
FBtr0091795	4018	3836.37	0.738194	24.9973
FBtr0300891	3895	3713.37	4.94704e-06	0.000162149
FBtr0091794	5531	5349.37	0	0
FBtr0091793	5663	5481.37	0	0
FBtr0300892	5540	5358.37	0	0
FBtr0091792	3886	3704.37	7.84689e-05	0.00256575
FBtr0301734	675	493.43	30.0777	131
FBtr0342889	1080	898.374	10.8295	85.8747
FBtr0071618	1141	959.374	7.92678	67.1253
FBtr0344856	10063	9881.37	0	0
FBtr0329838	8191	8009.37	0	0
