Name	Length	EffectiveLength	TPM	NumReads
FBtr0088785	1869	1695.67	18.9816	247.489
FBtr0303077	607	433.827	0	0
FBtr0339716	615	441.827	0	0
FBtr0085459	600	426.827	78.0021	256
FBtr0070973	1218	1044.67	0.622459	5
FBtr0089252	2767	2593.67	3.61027	72.0005
FBtr0334488	2840	2666.67	1.0014	20.5332
FBtr0334489	2902	2728.67	0.96335	20.2123
FBtr0100600	3804	3630.67	3.44786	96.2539
FBtr0300305	309	135.991	0	0
FBtr0077162	567	393.827	0	0
FBtr0072277	713	539.779	57.5837	239
FBtr0344898	1082	908.666	0	0
FBtr0086817	1175	1001.67	0	0
FBtr0333271	5146	4972.67	1.76087e-08	6.73284e-07
FBtr0072639	5149	4975.67	1.67431	64.0573
FBtr0340000	824	650.666	2.2949	11.4816
FBtr0087390	427	253.975	99.6067	194.518
FBtr0070472	3021	2847.67	0.0804072	1.76062
FBtr0331752	4499	4325.67	20.0184	665.831
FBtr0070475	3174	3000.67	7.17222	165.483
FBtr0070474	3218	3044.67	1.4378	33.6604
FBtr0302185	2166	1992.67	1.32458	20.2952
FBtr0070471	4805	4631.67	7.78599	277.289
FBtr0112828	2903	2729.67	4.69702	98.5856
FBtr0301966	3182	3008.67	1.42474	32.9602
FBtr0070468	3055	2881.67	14.4886	321.035
FBtr0070476	2745	2571.67	0	0
FBtr0070470	3110	2936.67	3.59435e-08	8.11627e-07
FBtr0331751	4750	4576.67	0.811283	28.5498
FBtr0070469	4244	4070.67	12.8489	402.175
FBtr0070467	2929	2755.67	0	0
FBtr0331753	5004	4830.67	0.608227	22.592
FBtr0070466	2847	2673.67	0.0190835	0.392326
FBtr0070473	3091	2917.67	2.41238	54.1207
FBtr0076265	1575	1401.67	47.8766	516
FBtr0331935	1030	856.666	0	0
FBtr0088237	816	642.666	97.944	484
FBtr0081705	1363	1189.67	0	0
FBtr0088524	1299	1125.67	86.8813	752
FBtr0074540	843	669.666	26.606	137
FBtr0074494	1357	1183.67	0.659235	6
FBtr0085714	3349	3175.67	97.6393	2384.19
FBtr0085713	3440	3266.67	871.315	21885.8
FBtr0076256	334	160.991	1.61565	2
FBtr0339552	1718	1544.67	11.9508	141.942
FBtr0078950	1533	1359.67	28.7962	301.058
FBtr0070990	1321	1147.67	1.26874	11.1961
FBtr0100409	805	631.666	1.36159	6.61325
FBtr0343330	706	532.779	106.727	437.224
FBtr0304902	1617	1443.67	0	0
FBtr0304901	2286	2112.67	0.0615584	1
FBtr0078872	1228	1054.67	0	0
FBtr0077839	2112	1938.67	15.6614	233.462
FBtr0077837	2331	2157.67	1.61146	26.7353
FBtr0077838	2235	2061.67	1.98827	31.5193
FBtr0077836	2325	2151.67	20.0841	332.283
FBtr0075133	4018	3844.67	0.498012	14.7225
FBtr0332862	2190	2016.67	2.275	35.2775
FBtr0087988	1754	1580.67	163.332	1985.15
FBtr0087987	1948	1774.67	474.624	6476.62
FBtr0074688	1633	1459.67	52.3001	587
FBtr0086864	3503	3329.67	13.319	341
FBtr0083361	1283	1109.67	0	0
FBtr0392904	4164	3990.67	10.4428	320.438
FBtr0084588	2385	2211.67	80.9036	1375.84
FBtr0303161	2639	2465.67	14.5464	275.785
FBtr0079257	1918	1744.67	15.2067	204
FBtr0307341	906	732.666	0	0
FBtr0084989	527	353.827	0.735119	2
FBtr0306309	750	576.724	0	0
FBtr0344570	539	365.827	2.48852	7
FBtr0078090	1219	1045.67	32.8344	264
FBtr0087439	546	372.827	21.9762	63
FBtr0070960	2096	1922.67	0.202925	3
FBtr0302357	2296	2122.67	0	0
FBtr0302356	2428	2254.67	0	0
FBtr0340571	3830	3656.67	0	0
FBtr0340572	3825	3651.67	0	0
FBtr0080267	3305	3131.67	0	0
FBtr0077141	787	613.666	0	0
FBtr0306593	981	807.666	0	0
FBtr0081719	1938	1764.67	80.036	1086
FBtr0071549	1655	1481.67	33.2665	379
FBtr0308832	1068	894.666	7.99489	54.9991
FBtr0308833	2043	1869.67	27.3383	393.022
FBtr0074921	2263	2089.67	8.27606	132.979
FBtr0073011	1996	1822.67	0.0713528	1
FBtr0112378	450	276.949	0	0
FBtr0342602	1596	1422.67	0	0
FBtr0080326	1217	1043.67	92.2276	740.124
FBtr0085405	675	501.779	181.687	701
FBtr0339295	331	157.991	0	0
FBtr0300316	205	34.3023	0	0
FBtr0300904	2130	1956.67	0.0664663	1
FBtr0081633	2196	2022.67	0	0
FBtr0300905	2052	1878.67	0	0
FBtr0335279	1234	1060.67	0	0
FBtr0335281	1199	1025.67	0.760787	6
FBtr0290216	733	559.724	0	0
FBtr0335280	740	566.724	0	0
FBtr0077120	1711	1537.67	18.5922	219.824
FBtr0081676	887	713.666	0	0
FBtr0076639	2093	1919.67	0.270989	4
FBtr0079280	1148	974.666	0	0
FBtr0304827	5797	5623.67	0.153676	6.6452
FBtr0433494	6405	6231.67	0.492879	23.6171
FBtr0333832	6581	6407.67	0.0146603	0.72231
FBtr0433497	5654	5480.67	0.0086057	0.362661
FBtr0333833	6118	5944.67	0	0
FBtr0433496	5848	5674.67	4.04696e-06	0.000176584
FBtr0304826	8410	8236.67	0	0
FBtr0433495	8302	8128.67	0.000137295	0.00858137
FBtr0433493	8251	8077.67	0.21392	13.2868
FBtr0300808	2019	1845.67	0	0
FBtr0300809	4061	3887.67	0	0
FBtr0301700	4064	3890.67	0	0
FBtr0072287	5108	4934.67	30.3344	1151
FBtr0343633	2816	2642.67	0	0
FBtr0074281	2640	2466.67	73.2292	1388.92
FBtr0343632	2730	2556.67	3.0297	59.5602
FBtr0074279	3898	3724.67	37.2818	1067.74
FBtr0074280	3895	3721.67	0.912847	26.1227
FBtr0072238	1035	861.666	0	0
FBtr0308073	1317	1143.67	2.05982	18.1139
FBtr0082360	764	590.666	86.2851	391.886
FBtr0082361	1024	850.666	0	0
FBtr0079938	1428	1254.67	3.10965	30
FBtr0077227	1279	1105.67	85.0184	722.801
FBtr0091702	1278	1104.67	3.08438	26.1988
FBtr0074882	2425	2251.67	19.9139	344.78
FBtr0332153	3588	3414.67	2.34832	61.6578
FBtr0310476	2042	1868.67	9.56227	137.396
FBtr0100666	2416	2242.67	3.52528	60.7912
FBtr0332726	2033	1859.67	1.1564	16.5358
FBtr0080287	1089	915.666	14.8323	104.431
FBtr0309307	5887	5713.67	0.0455232	2
FBtr0300898	5037	4863.67	0	0
FBtr0080024	1050	876.666	8.50358	57.3216
FBtr0077389	2263	2089.67	93.7273	1506
FBtr0290204	1958	1784.67	0	0
FBtr0086689	848	674.666	28.118	145.866
FBtr0306636	1574	1400.67	17.6858	190.476
FBtr0086687	1472	1298.67	11.0481	110.323
FBtr0086690	2195	2021.67	0	0
FBtr0086686	1532	1358.67	0	0
FBtr0340359	2225	2051.67	0	0
FBtr0301148	981	807.666	83.7215	519.938
FBtr0086684	908	734.666	0	0
FBtr0306637	2237	2063.67	2.48279	39.3968
FBtr0301149	1514	1340.67	0	0
FBtr0086600	1106	932.666	0	0
FBtr0331978	1118	944.666	24.3676	177
FBtr0078769	621	447.827	4227.76	14558
FBtr0070712	1878	1704.67	0.915503	12
FBtr0343263	1108	934.666	0	0
FBtr0343264	928	754.666	0	0
FBtr0072024	920	746.666	0	0
FBtr0113111	979	805.666	0	0
FBtr0333452	4664	4490.67	0.584067	20.1677
FBtr0333450	3996	3822.67	0.0963598	2.83233
FBtr0333451	4043	3869.67	6.09777e-08	1.81437e-06
FBtr0300831	4092	3918.67	0	0
FBtr0076303	1640	1466.67	1.64606	18.5635
FBtr0076302	1655	1481.67	0.0842947	0.960357
FBtr0076301	2049	1875.67	69.3003	999.476
FBtr0077098	1123	949.666	94.2425	688.176
FBtr0070552	1047	873.666	0.297716	2
FBtr0075818	1346	1172.67	29.5002	266
FBtr0088789	1908	1734.67	5.09813	68
FBtr0304960	503	329.86	0	0
FBtr0075249	843	669.666	0.194205	1
FBtr0084104	1804	1630.67	237.821	2981.93
FBtr0336911	2177	2003.67	7.66971	118.164
FBtr0088974	1597	1423.67	16.1727	177.041
FBtr0100360	4963	4789.67	0.185524	6.83262
FBtr0110880	2920	2746.67	0	0
FBtr0334105	2225	2051.67	0	0
FBtr0301185	2946	2772.67	0	0
FBtr0110881	4262	4088.67	2.20008	69.1674
FBtr0336928	1138	964.666	0	0
FBtr0072107	995	821.666	0.316557	2
FBtr0085786	2956	2782.67	20.1661	431.485
FBtr0085785	3082	2908.67	0	0
FBtr0334549	2894	2720.67	1.50649	31.5154
FBtr0334550	3020	2846.67	0	0
FBtr0340191	4545	4371.67	7.56287e-07	2.54224e-05
FBtr0073848	4477	4303.67	67.7509	2242
FBtr0078387	3371	3197.67	9.45063	232.368
FBtr0087487	2027	1853.67	15.6456	223
FBtr0083735	2688	2514.67	0	0
FBtr0332539	2448	2274.67	0.343298	6.00442
FBtr0077790	977	803.666	0	0
FBtr0331440	941	767.666	0	0
FBtr0331439	971	797.666	0	0
FBtr0082634	1746	1572.67	20.2604	245
FBtr0079612	1320	1146.67	7.7748	68.5501
FBtr0087980	1799	1625.67	0	0
FBtr0087979	1558	1384.67	0.0939232	1
FBtr0072044	1063	889.666	0	0
FBtr0343206	1072	898.666	0	0
FBtr0072043	1160	986.666	0	0
FBtr0075225	1132	958.666	0	0
FBtr0112489	446	272.949	10.4564	21.9456
FBtr0339263	740	566.724	0	0
FBtr0301018	2276	2102.67	0.865916	14
FBtr0302526	640	466.827	3.90023	14
FBtr0100009	3280	3106.67	6.48866	155
FBtr0089901	2338	2164.67	0.102169	1.70056
FBtr0089902	1803	1629.67	0	0
FBtr0300562	2617	2443.67	6.73487	126.547
FBtr0089900	2125	1951.67	0	0
FBtr0089904	2355	2181.67	0	0
FBtr0301521	2467	2293.67	0.830346	14.6444
FBtr0089905	2568	2394.67	0.929106	17.1077
FBtr0345390	5214	5040.67	0.32271	12.5079
FBtr0331425	3556	3382.67	5.64408	146.803
FBtr0332155	4408	4234.67	3.79867	123.689
FBtr0075014	3541	3367.67	0	0
FBtr0078874	603	429.827	0	0
FBtr0083452	2975	2801.67	9.66728	208.258
FBtr0302317	2262	2088.67	23.4581	376.742
FBtr0333248	2543	2369.67	0	0
FBtr0114524	2411	2237.67	0.116239	2
FBtr0273385	6171	5997.67	0.717581	33.0929
FBtr0339307	6637	6463.67	0.895244	44.4941
FBtr0273384	6439	6265.67	2.81068	135.413
FBtr0082117	3807	3633.67	3.82995	107.009
FBtr0082116	6303	6129.67	1.50368	70.8721
FBtr0082118	4671	4497.67	2.51939	87.1293
FBtr0085011	1569	1395.67	0.372732	4
FBtr0081174	4145	3971.67	0	0
FBtr0081175	3934	3760.67	0	0
FBtr0303241	4041	3867.67	2.63638	78.4042
FBtr0081176	3893	3719.67	0	0
FBtr0305129	2997	2823.67	12.6535	274.731
FBtr0339156	2994	2820.67	1.3034	28.269
FBtr0339157	2988	2814.67	0	0
FBtr0071784	2049	1875.67	0	0
FBtr0071785	1989	1815.67	55.7985	779.005
FBtr0089148	3050	2876.67	0.941293	20.8207
FBtr0089147	2773	2599.67	1.48808	29.7458
FBtr0089150	2762	2588.67	0.166985	3.3238
FBtr0089146	2709	2535.67	0.388801	7.58057
FBtr0308247	2614	2440.67	25.7356	482.976
FBtr0089149	2840	2666.67	3.19701	65.5534
FBtr0302559	2531	2357.67	0	0
FBtr0346506	2597	2423.67	0	0
FBtr0302190	3048	2874.67	3.75897	83.0879
FBtr0086145	3054	2880.67	6.40685	141.912
FBtr0306281	375	201.975	0	0
FBtr0306280	392	218.975	0	0
FBtr0306258	4812	4638.67	2.13197	76.0425
FBtr0073119	3828	3654.67	72.3529	2033.23
FBtr0073120	4106	3932.67	82.6362	2498.84
FBtr0073118	4763	4589.67	90.8832	3207.35
FBtr0337055	3442	3268.67	15.0385	377.969
FBtr0333895	3491	3317.67	81.6208	2082.17
FBtr0337056	4046	3872.67	0.0133909	0.398752
FBtr0077442	1411	1237.67	5.35901	51
FBtr0076018	1266	1092.67	3.69394	31.0355
FBtr0076017	963	789.666	9.38163	56.9645
FBtr0339781	3357	3183.67	0	0
FBtr0070778	3093	2919.67	0	0
FBtr0344824	2804	2630.67	2.96622	60
FBtr0345292	830	656.666	12.7863	64.5611
FBtr0070983	837	663.666	23.393	119.376
FBtr0070982	1100	926.666	1.947	13.873
FBtr0070981	941	767.666	76.9362	454.135
FBtr0070980	854	680.666	5056.19	26463.1
FBtr0307300	2919	2745.67	13.483	284.653
FBtr0113024	3030	2856.67	0.998166	21.9252
FBtr0332600	2913	2739.67	0	0
FBtr0083414	2815	2641.67	17.7719	360.99
FBtr0337043	3789	3615.67	0.755721	21.0103
FBtr0077516	1338	1164.67	0	0
FBtr0112524	1274	1100.67	2.59947	22
FBtr0089233	3691	3517.67	3.12838	84.6167
FBtr0334626	3376	3202.67	0	0
FBtr0310651	3526	3352.67	1.20555	31.0782
FBtr0089229	3501	3327.67	20.6473	528.305
FBtr0082920	981	807.666	0	0
FBtr0077386	1734	1560.67	21.2928	255.52
FBtr0071106	2301	2127.67	0.0611244	1
FBtr0070937	2201	2027.67	122.443	1909.03
FBtr0070938	2487	2313.67	63.1225	1122.97
FBtr0070397	1267	1093.67	1.07023	9
FBtr0074346	819	645.666	0	0
FBtr0071471	1606	1432.67	0	0
FBtr0330316	1609	1435.67	0	0
FBtr0074918	1253	1079.67	18.5643	154.117
FBtr0072124	2163	1989.67	22.9427	351
FBtr0071683	1189	1015.67	78.7485	615
FBtr0077403	1061	887.666	0	0
FBtr0113021	1089	915.666	0	0
FBtr0077402	1231	1057.67	0.245923	2
FBtr0077401	1011	837.666	0	0
FBtr0300280	1584	1410.67	0.184384	2
FBtr0346378	3461	3287.67	0.230181	5.81888
FBtr0074809	2896	2722.67	36.8041	770.499
FBtr0335137	3353	3179.67	0	0
FBtr0346141	373	199.975	2.5769	3.96236
FBtr0085611	272	99.0375	14.4942	11.0376
FBtr0074029	585	411.827	0.315794	1
FBtr0075388	1505	1331.67	0.195323	2
FBtr0343534	2295	2121.67	0	0
FBtr0086001	1762	1588.67	0.491175	6
FBtr0321315	1239	1065.67	0	0
FBtr0333037	2846	2672.67	0	0
FBtr0075724	2737	2563.67	3.38574	66.7417
FBtr0075723	2084	1910.67	1.17471	17.2583
FBtr0342770	3744	3570.67	3.43982	94.4425
FBtr0070420	3766	3592.67	80.4552	2222.56
FBtr0342771	3838	3664.67	0	0
FBtr0333323	2883	2709.67	1.40605e-09	2.92953e-08
FBtr0333322	2930	2756.67	1.33845	28.3705
FBtr0074137	2347	2173.67	1.28203	21.4275
FBtr0074135	2386	2212.67	49.8542	848.202
FBtr0308136	1697	1523.67	0	0
FBtr0080237	698	524.779	0	0
FBtr0300638	3446	3272.67	0	0
FBtr0073729	466	292.92	66.3018	149.333
FBtr0084836	743	569.724	28.0775	123
FBtr0082430	1248	1074.67	1.17338	9.696
FBtr0335211	1142	968.666	26.8926	200.304
FBtr0076857	1307	1133.67	1.03246	9
FBtr0300424	902	728.666	1.24936	7
FBtr0083860	1793	1619.67	5.60921	69.8569
FBtr0302327	1744	1570.67	135.743	1639.4
FBtr0083861	1877	1703.67	10.9731	143.746
FBtr0083086	1479	1305.67	22.763	228.531
FBtr0334589	2552	2378.67	1.93927	35.4694
FBtr0091874	595	421.827	2.86728e-08	9.30006e-08
FBtr0073935	992	818.666	0	0
FBtr0073300	818	644.666	0	0
FBtr0073299	2460	2286.67	0	0
FBtr0088841	1522	1348.67	3.52287	36.5328
FBtr0088842	1468	1294.67	59.5837	593.154
FBtr0345599	2094	1920.67	0	0
FBtr0070422	1749	1575.67	0	0
FBtr0342772	681	507.779	0.571466	2.23124
FBtr0070421	1547	1373.67	0.356808	3.76876
FBtr0333023	2495	2321.67	0	0
FBtr0075579	1678	1504.67	0.172865	2
FBtr0072248	2815	2641.67	6.39178e-05	0.00129832
FBtr0345620	2931	2757.67	0	0
FBtr0072247	2800	2626.67	0.049448	0.998702
FBtr0072253	1306	1132.67	0	0
FBtr0343432	1090	916.666	35.0432	247
FBtr0073127	1478	1304.67	0.000560177	0.00561962
FBtr0073128	1471	1297.67	0.300097	2.99438
FBtr0079458	1541	1367.67	0	0
FBtr0079460	1595	1421.67	0.914788	10
FBtr0079462	1526	1352.67	0	0
FBtr0079461	1505	1331.67	0.0976613	1
FBtr0079459	1585	1411.67	0.829141	9
FBtr0081997	1156	982.666	26.2362	198.239
FBtr0081996	1257	1083.67	0.836205	6.96772
FBtr0336761	1233	1059.67	13.8431	112.793
FBtr0336637	3026	2852.67	0.0865285	1.89798
FBtr0300693	1964	1790.67	0	0
FBtr0336636	3290	3116.67	0	0
FBtr0071797	3770	3596.67	0	0
FBtr0336638	1523	1349.67	0.00983039	0.102018
FBtr0087382	5033	4859.67	36.7687	1373.94
FBtr0339998	5235	5061.67	0	0
FBtr0301478	2790	2616.67	22.1997	446.661
FBtr0089521	2653	2479.67	4.26174	81.2573
FBtr0306351	2221	2047.67	1.39102	21.9015
FBtr0306350	2503	2329.67	2.2069	39.5329
FBtr0330046	2653	2479.67	4.26174	81.2573
FBtr0301477	4782	4608.67	1.02689	36.3901
FBtr0300224	1562	1388.67	0	0
FBtr0114515	1508	1334.67	0.224452	2.30345
FBtr0087406	329	155.991	0	0
FBtr0072888	2130	1956.67	0.0664663	1
FBtr0085859	1170	996.666	0.399672	3.06292
FBtr0334894	6412	6238.67	45.6549	2190.09
FBtr0084460	6624	6450.67	7.9749	395.56
FBtr0304567	3987	3813.67	8.63979	253.354
FBtr0070907	2510	2336.67	125.228	2249.99
FBtr0070906	2636	2462.67	0	0
FBtr0305911	1961	1787.67	11.0164	151.429
FBtr0289953	2161	1987.67	9.20302	140.655
FBtr0305910	2015	1841.67	1.97132	27.9158
FBtr0088312	1656	1482.67	0	0
FBtr0088313	2297	2123.67	0	0
FBtr0088311	2351	2177.67	1.24974	20.9264
FBtr0304592	2591	2417.67	0.541885	10.0736
FBtr0088882	1935	1761.67	85.7829	1162
FBtr0079894	2382	2208.67	15.6258	265.372
FBtr0331635	2356	2182.67	8.48676	142.433
FBtr0345615	2623	2449.67	4.31764	81.3271
FBtr0071338	3399	3225.67	145.628	3612
FBtr0334508	4486	4312.67	0	0
FBtr0085746	3506	3332.67	0.195117	5
FBtr0085085	1541	1367.67	92.2034	969.636
FBtr0085084	2075	1901.67	0.435202	6.36366
FBtr0079304	905	731.666	0	0
FBtr0079732	925	751.666	0	0
FBtr0071108	3145	2971.67	1.66385	38.0186
FBtr0340139	3231	3057.67	1.64099	38.5814
FBtr0071107	3426	3252.67	42.9575	1074.39
FBtr0340138	4238	4064.67	1.36512	42.6656
FBtr0309839	4403	4229.67	0	0
FBtr0309836	4378	4204.67	0	0
FBtr0309837	3952	3778.67	2.49137	72.3866
FBtr0073144	4107	3933.67	150.742	4559.47
FBtr0309838	4006	3832.67	0.174451	5.1411
FBtr0075152	2917	2743.67	24.9909	527.224
FBtr0300092	607	433.827	0	0
FBtr0073892	1096	922.666	0	0
FBtr0343143	1534	1360.67	0.0955799	1
FBtr0332630	1663	1489.67	3.83959	43.9801
FBtr0332631	1364	1190.67	51.4497	471.037
FBtr0332632	5997	5823.67	10.7927	483.292
FBtr0301268	1587	1413.67	0.551979	6
FBtr0085909	2020	1846.67	0.352127	5
FBtr0080763	2304	2130.67	26.0634	427
FBtr0086733	1297	1123.67	28.1246	243
FBtr0087262	852	678.666	177.449	926
FBtr0303232	702	528.779	9.59198	39
FBtr0344155	6716	6542.67	9.78888	492.459
FBtr0070316	6065	5891.67	25.9901	1177.41
FBtr0344279	6745	6571.67	0.0197899	1
FBtr0076133	3030	2856.67	0.0910518	2
FBtr0082259	2901	2727.67	45.8939	962.561
FBtr0079708	1718	1544.67	13.3584	158.661
FBtr0330181	847	673.666	0	0
FBtr0074894	650	476.779	107.745	395
FBtr0082726	2913	2739.67	2.71476	57.1888
FBtr0331429	2603	2429.67	1.7046e-08	3.18458e-07
FBtr0331428	2948	2774.67	6.17501	131.744
FBtr0082727	2606	2432.67	4.18883	78.3533
FBtr0301219	3098	2924.67	5.2789	118.714
FBtr0088166	1239	1065.67	0	0
FBtr0310646	1830	1656.67	3.85589	49.1181
FBtr0073730	1370	1196.67	189.74	1745.88
FBtr0079724	633	459.827	9.86608	34.8836
FBtr0346454	899	725.666	1.95685	10.9189
FBtr0100541	611	437.827	6158.6	20733.2
FBtr0343865	1567	1393.67	0.330231	3.53882
FBtr0079324	1294	1120.67	0.0179156	0.15438
FBtr0079598	1156	982.666	51.9074	392.208
FBtr0081220	1093	919.666	1.96372e-06	1.38864e-05
FBtr0300823	1159	985.666	1.04733	7.93775
FBtr0081221	1054	880.666	25.5357	172.918
FBtr0310645	979	805.666	5.94107	36.8046
FBtr0081219	1084	910.666	0.191256	1.33924
FBtr0075314	465	291.92	62.3708	140
FBtr0070136	2103	1929.67	3.37426	50.066
FBtr0070137	2193	2019.67	3.42268	53.153
FBtr0070135	2124	1950.67	14.4529	216.781
FBtr0076688	2391	2217.67	24.4278	416.545
FBtr0346546	2609	2435.67	0	0
FBtr0302935	3103	2929.67	9.54032	214.913
FBtr0082329	3115	2941.67	9.77434	221.087
FBtr0344017	5279	5105.67	0	0
FBtr0091678	6366	6192.67	8.57284	408.211
FBtr0344016	5395	5221.67	0.501716	20.1442
FBtr0342985	4422	4248.67	6.575	214.798
FBtr0071815	4360	4186.67	18.2852	588.639
FBtr0071816	4190	4016.67	1.72585	53.3028
FBtr0071813	4216	4042.67	225.432	7007.54
FBtr0342986	4124	3950.67	1.36992	41.6147
FBtr0071814	4255	4081.67	3.57156	112.093
FBtr0083049	682	508.779	67.2271	263
FBtr0079593	751	577.724	0.241783	1.07406
FBtr0332415	1011	837.666	6.28645	40.491
FBtr0345640	3934	3760.67	7.80314	225.64
FBtr0077562	3784	3610.67	55.266	1534.36
FBtr0085387	5031	4857.67	9.48122	354.139
FBtr0085386	4880	4706.67	14.2816	516.861
FBtr0085614	355	181.975	16.8778	23.6161
FBtr0303924	5093	4919.67	0.092713	3.50718
FBtr0303923	5120	4946.67	0.0918293	3.49282
FBtr0300811	4420	4246.67	18.5279	605
FBtr0340626	2866	2692.67	0	0
FBtr0340627	2995	2821.67	0	0
FBtr0340628	2870	2696.67	0	0
FBtr0087784	1976	1802.67	193.603	2683.55
FBtr0332882	2246	2072.67	0.622784	9.92542
FBtr0339391	1899	1725.67	37.1408	492.822
FBtr0084095	7188	7014.67	1.31375	70.8602
FBtr0343807	7002	6828.67	0	0
FBtr0343805	4551	4377.67	6.08785e-05	0.00204922
FBtr0343806	4719	4545.67	22.3199	780.138
FBtr0086801	711	537.779	0.818506	3.3846
FBtr0344145	6340	6166.67	0	0
FBtr0100454	3868	3694.67	0.0352	1
FBtr0082255	6557	6383.67	0	0
FBtr0082256	4226	4052.67	0.0320906	1
FBtr0100455	2462	2288.67	0	0
FBtr0088783	1907	1733.67	51.3591	684.644
FBtr0301333	1977	1803.67	0	0
FBtr0332689	1974	1800.67	0	0
FBtr0086107	5316	5142.67	48.15	1904
FBtr0072159	694	520.779	0.499453	2
FBtr0076218	2574	2400.67	3.02133	55.7715
FBtr0076219	2478	2304.67	51.0256	904.228
FBtr0113346	1241	1067.67	0.36543	3
FBtr0100083	570	396.827	0	0
FBtr0079765	644	470.827	0	0
FBtr0071734	1182	1008.67	0.128935	1
FBtr0071191	1056	882.666	10.2143	69.3246
FBtr0345988	1286	1112.67	1.13089	9.67536
FBtr0071902	1064	890.666	11.692	80.073
FBtr0332909	904	730.666	65.1319	365.927
FBtr0078892	1301	1127.67	498.22	4320
FBtr0073061	323	149.991	0.867067	1
FBtr0081973	1959	1785.67	0.422248	5.79762
FBtr0333190	1343	1169.67	0.244877	2.20238
FBtr0072990	764	590.666	46.4578	211
FBtr0076205	2178	2004.67	0.838578	12.9261
FBtr0076204	2232	2058.67	11.818	187.074
FBtr0081487	2064	1890.67	24.5369	356.712
FBtr0331678	2435	2261.67	1.05164	18.2884
FBtr0086674	751	577.724	277.112	1231
FBtr0113686	2779	2605.67	1.89663	38
FBtr0113685	2706	2532.67	0	0
FBtr0072069	2783	2609.67	0.682096	13.6871
FBtr0072067	2762	2588.67	0	0
FBtr0072070	2827	2653.67	12.7467	260.091
FBtr0332926	2655	2481.67	0	0
FBtr0072068	2775	2601.67	3.55985	71.2139
FBtr0072066	2608	2434.67	0.000437723	0.00819447
FBtr0087059	1547	1373.67	103.291	1091
FBtr0074966	4094	3920.67	12.6388	381.02
FBtr0333896	4347	4173.67	3.08424	98.9802
FBtr0302288	1725	1551.67	0	0
FBtr0086613	5546	5372.67	1.83968	76
FBtr0091795	4018	3844.67	1.1387	33.6628
FBtr0300891	3895	3721.67	0	0
FBtr0091794	5531	5357.67	0	0
FBtr0091793	5663	5489.67	0.0395296	1.66859
FBtr0300892	5540	5366.67	0	0
FBtr0091792	3886	3712.67	0	0
FBtr0301734	675	501.779	26.4366	102
FBtr0342889	1080	906.666	9.83231	68.5465
FBtr0071618	1141	967.666	8.52802	63.4535
FBtr0344856	10063	9889.67	0	0
