Name	Length	EffectiveLength	TPM	NumReads
FBtr0070973	1218	1040.8	0.286153	2
FBtr0089252	2767	2589.8	5.48769	95.4378
FBtr0334488	2840	2662.8	0	0
FBtr0334489	2902	2724.8	1.10307	20.1837
FBtr0100600	3804	3626.8	2.88969	70.3785
FBtr0300305	309	132.067	0	0
FBtr0077162	567	389.893	0	0
FBtr0072277	713	535.801	56.6973	204
FBtr0344898	1082	904.801	0	0
FBtr0086817	1175	997.801	0	0
FBtr0333271	5146	4968.8	0.739329	24.6691
FBtr0072639	5149	4971.8	0.339379	11.3309
FBtr0340000	824	646.801	1.50122	6.52048
FBtr0087390	427	250.02	286.773	481.48
FBtr0070472	3021	2843.8	0.00157404	0.0300594
FBtr0331752	4499	4321.8	30.5277	885.979
FBtr0070475	3174	2996.8	7.21565	145.21
FBtr0070474	3218	3040.8	0.861499	17.5917
FBtr0302185	2166	1988.8	1.34682	17.9873
FBtr0070471	4805	4627.8	8.77824	272.801
FBtr0112828	2903	2725.8	7.76139	142.069
FBtr0301966	3182	3004.8	0.901288	18.1863
FBtr0070468	3055	2877.8	19.1145	369.393
FBtr0070476	2745	2567.8	0	0
FBtr0070470	3110	2932.8	0	0
FBtr0331751	4750	4572.8	0.263287	8.08494
FBtr0070469	4244	4066.8	18.0585	493.172
FBtr0070467	2929	2751.8	0	0
FBtr0331753	5004	4826.8	1.34135	43.4777
FBtr0070466	2847	2669.8	0.00127729	0.0228999
FBtr0070473	3091	2913.8	0	0
FBtr0076265	1575	1397.8	55.5045	521
FBtr0331935	1030	852.801	0	0
FBtr0088237	816	638.801	89.5161	384
FBtr0081705	1363	1185.8	0	0
FBtr0088524	1299	1121.8	74.4702	561
FBtr0074540	843	665.801	23.2608	104
FBtr0074494	1357	1179.8	0.378659	3
FBtr0085714	3349	3171.8	117.802	2509.13
FBtr0085713	3440	3262.8	1170.65	25649.8
FBtr0076256	334	157.038	1.89654	2
FBtr0339552	1718	1540.8	11.2692	116.601
FBtr0078950	1533	1355.8	31.127	283.399
FBtr0070990	1321	1143.8	1.15437	8.86667
FBtr0100409	805	627.801	0.34981	1.47475
FBtr0343330	706	528.801	98.1847	348.659
FBtr0304902	1617	1439.8	0.206854	2
FBtr0304901	2286	2108.8	0	0
FBtr0078872	1228	1050.8	0	0
FBtr0077839	2112	1934.8	11.1299	144.608
FBtr0077837	2331	2153.8	1.27948	18.5057
FBtr0077838	2235	2057.8	7.30477	100.943
FBtr0077836	2325	2147.8	17.5374	252.944
FBtr0075133	4018	3840.8	0.325851	8.40438
FBtr0332862	2190	2012.8	7.44241	100.596
FBtr0087988	1754	1576.8	162.795	1723.79
FBtr0087987	1948	1770.8	349.257	4153.17
FBtr0074688	1633	1455.8	50.0198	489
FBtr0086864	3503	3325.8	13.0744	292
FBtr0083361	1283	1105.8	0	0
FBtr0392904	4164	3986.8	6.1829	165.532
FBtr0084588	2385	2207.8	68.597	1017.02
FBtr0303161	2639	2461.8	39.0747	645.971
FBtr0079257	1918	1740.8	18.9906	222
FBtr0307341	906	728.801	0.213905	1.04687
FBtr0084989	527	349.928	0.0325107	0.0763958
FBtr0306309	750	572.801	0.51995	2
FBtr0344570	539	361.893	0	0
FBtr0078090	1219	1041.8	37.0212	259
FBtr0087439	546	368.893	20.9912	52
FBtr0070960	2096	1918.8	0.543255	7
FBtr0302357	2296	2118.8	0	0
FBtr0302356	2428	2250.8	0	0
FBtr0340571	3830	3652.8	0.0119113	0.292179
FBtr0340572	3825	3647.8	0.0697183	1.70782
FBtr0080267	3305	3127.8	0	0
FBtr0077141	787	609.801	0	0
FBtr0306593	981	803.801	0	0
FBtr0081719	1938	1760.8	67.0654	793
FBtr0071549	1655	1477.8	31.9432	317
FBtr0308832	1068	890.801	9.07399	54.2805
FBtr0308833	2043	1865.8	31.9592	400.43
FBtr0074921	2263	2085.8	7.4457	104.29
FBtr0073011	1996	1818.8	0.16375	2
FBtr0112378	450	273.02	0	0
FBtr0342602	1596	1418.8	0	0
FBtr0080326	1217	1039.8	84.7827	592
FBtr0085405	675	497.852	189.039	632
FBtr0339295	331	154.038	0	0
FBtr0300316	205	33.7052	0	0
FBtr0300904	2130	1952.8	0	0
FBtr0081633	2196	2018.8	0	0
FBtr0300905	2052	1874.8	0	0
FBtr0335279	1234	1056.8	0	0
FBtr0335281	1199	1021.8	0.854706	5.86472
FBtr0290216	733	555.801	0	0
FBtr0335280	740	562.801	0	0
FBtr0077120	1711	1533.8	20.1154	207.187
FBtr0081676	887	709.801	0	0
FBtr0076639	2093	1915.8	0.155459	2
FBtr0079280	1148	970.801	0	0
FBtr0304827	5797	5619.8	0	0
FBtr0433494	6405	6227.8	0.000119916	0.00501506
FBtr0333832	6581	6403.8	0.15097	6.49221
FBtr0433497	5654	5476.8	0	0
FBtr0333833	6118	5940.8	0.494427	19.7248
FBtr0433496	5848	5670.8	0	0
FBtr0304826	8410	8232.8	0	0
FBtr0433495	8302	8124.8	2.23899e-05	0.0012216
FBtr0433493	8251	8073.8	0.0754752	4.09211
FBtr0300808	2019	1841.8	0	0
FBtr0300809	4061	3883.8	0.0881822	2.29986
FBtr0301700	4064	3886.8	0.0325684	0.850068
FBtr0072287	5108	4930.8	29.3551	972
FBtr0343633	2816	2638.8	6.25861	110.904
FBtr0074281	2640	2462.8	75.6832	1251.68
FBtr0343632	2730	2552.8	4.00945	68.7331
FBtr0074279	3898	3720.8	41.9871	1049.1
FBtr0074280	3895	3717.8	2.10612	52.5816
FBtr0072238	1035	857.801	0	0
FBtr0308073	1317	1139.8	1.72183	13.179
FBtr0082360	764	586.801	79.0452	311.48
FBtr0082361	1024	846.801	2.5219	14.3408
FBtr0079938	1428	1250.8	2.73826	23
FBtr0077227	1279	1101.8	83.5636	618.279
FBtr0091702	1278	1100.8	2.93836	21.7209
FBtr0074882	2425	2247.8	19.7745	298.488
FBtr0332153	3588	3410.8	2.81694	64.5207
FBtr0310476	2042	1864.8	9.33105	116.85
FBtr0100666	2416	2238.8	5.21962	78.4727
FBtr0332726	2033	1855.8	1.81898	22.6686
FBtr0080287	1089	911.801	16.7856	102.778
FBtr0309307	5887	5709.8	0.120602	4.62423
FBtr0300898	5037	4859.8	0.0728202	2.37648
FBtr0080024	1050	872.801	7.19933	42.1961
FBtr0077389	2263	2085.8	98.6667	1382
FBtr0290204	1958	1780.8	0	0
FBtr0086689	848	670.801	15.8821	71.5428
FBtr0306636	1574	1396.8	13.8872	130.261
FBtr0086687	1472	1294.8	27.7349	241.153
FBtr0086690	2195	2017.8	0	0
FBtr0086686	1532	1354.8	0	0
FBtr0340359	2225	2047.8	2.54691	35.024
FBtr0301148	981	803.801	79.317	428.133
FBtr0086684	908	730.801	0	0
FBtr0306637	2237	2059.8	0.00135713	0.018772
FBtr0301149	1514	1336.8	0.987728	8.86684
FBtr0086600	1106	928.801	2.31452	14.4361
FBtr0331978	1118	940.801	21.4576	135.564
FBtr0078769	621	443.852	4535.67	13519
FBtr0070712	1878	1700.8	0.875552	10
FBtr0343263	1108	930.801	0	0
FBtr0343264	928	750.801	1.99761e-07	1.00717e-06
FBtr0072024	920	742.801	0.200476	0.999999
FBtr0113111	979	801.801	0	0
FBtr0333452	4664	4486.8	0.443148	13.3521
FBtr0333450	3996	3818.8	0.220239	5.64789
FBtr0333451	4043	3865.8	3.08896e-08	8.01892e-07
FBtr0300831	4092	3914.8	0	0
FBtr0076303	1640	1462.8	3.60679	35.4299
FBtr0076302	1655	1477.8	9.04381e-05	0.000897494
FBtr0076301	2049	1871.8	50.9615	640.569
FBtr0077098	1123	945.801	87.6689	556.813
FBtr0070552	1047	869.801	0	0
FBtr0075818	1346	1168.8	27.3926	215
FBtr0088789	1908	1730.8	4.99018	58
FBtr0304960	503	325.961	0	0
FBtr0075249	843	665.801	0	0
FBtr0084104	1804	1626.8	221.048	2414.82
FBtr0336911	2177	1999.8	8.19039	109.991
FBtr0088974	1597	1419.8	25.1626	239.91
FBtr0100360	4963	4785.8	0	0
FBtr0110880	2920	2742.8	0	0
FBtr0334105	2225	2047.8	0	0
FBtr0301185	2946	2768.8	0	0
FBtr0110881	4262	4084.8	3.68202	101
FBtr0336928	1138	960.801	0	0
FBtr0072107	995	817.801	0	0
FBtr0085786	2956	2778.8	15.684	292.67
FBtr0085785	3082	2904.8	0	0
FBtr0334549	2894	2716.8	1.49799	27.3296
FBtr0334550	3020	2842.8	0	0
FBtr0340191	4545	4367.8	2.18991	64.2324
FBtr0073848	4477	4299.8	65.5518	1892.77
FBtr0078387	3371	3193.8	9.77168	209.576
FBtr0087487	2027	1849.8	16.7446	208
FBtr0083735	2688	2510.8	0	0
FBtr0332539	2448	2270.8	0.131155	2
FBtr0077790	977	799.801	0	0
FBtr0331440	941	763.801	0	0
FBtr0331439	971	793.801	0	0
FBtr0082634	1746	1568.8	19.0794	201
FBtr0079612	1320	1142.8	7.03653	54
FBtr0087980	1799	1621.8	0	0
FBtr0087979	1558	1380.8	0	0
FBtr0072044	1063	885.801	0	0
FBtr0343206	1072	894.801	0	0
FBtr0072043	1160	982.801	0	0
FBtr0075225	1132	954.801	0.155963	1
FBtr0112489	446	269.02	9.41022	17
FBtr0339263	740	562.801	0	0
FBtr0301018	2276	2098.8	1.7738	25
FBtr0302526	640	462.852	3.98044	12.372
FBtr0100009	3280	3102.8	4.89533	102
FBtr0089901	2338	2160.8	0	0
FBtr0089902	1803	1625.8	0	0
FBtr0300562	2617	2439.8	6.88046	112.729
FBtr0089900	2125	1947.8	0	0
FBtr0089904	2355	2177.8	0	0
FBtr0301521	2467	2289.8	0.570077	8.76589
FBtr0089905	2568	2390.8	3.70633	59.5048
FBtr0345390	5214	5036.8	0.554268	18.7473
FBtr0331425	3556	3378.8	3.64935	82.8024
FBtr0332155	4408	4230.8	2.2428	63.7202
FBtr0075014	3541	3363.8	0.0765896	1.73007
FBtr0078874	603	425.852	0	0
FBtr0083452	2975	2797.8	14.8287	278.603
FBtr0302317	2262	2084.8	21.8855	306.397
FBtr0333248	2543	2365.8	0	0
FBtr0114524	2411	2233.8	0.133328	2
FBtr0273385	6171	5993.8	1.58525	63.8064
FBtr0339307	6637	6459.8	1.1952	51.847
FBtr0273384	6439	6261.8	5.26392	221.347
FBtr0082117	3807	3629.8	6.28058	153.09
FBtr0082116	6303	6125.8	2.34804	96.5903
FBtr0082118	4671	4493.8	4.45418	134.414
FBtr0085011	1569	1391.8	0	0
FBtr0081174	4145	3967.8	0	0
FBtr0081175	3934	3756.8	0	0
FBtr0303241	4041	3863.8	1.80671	46.8778
FBtr0081176	3893	3715.8	0	0
FBtr0305129	2997	2819.8	11.5815	219.306
FBtr0339156	2994	2816.8	2.15137	40.6945
FBtr0339157	2988	2810.8	0	0
FBtr0071784	2049	1871.8	0	0
FBtr0071785	1989	1811.8	68.4652	833
FBtr0089148	3050	2872.8	2.33098	44.9686
FBtr0089147	2773	2595.8	0	0
FBtr0089150	2762	2584.8	2.43121	42.2001
FBtr0089146	2709	2531.8	0.804101	13.6711
FBtr0308247	2614	2436.8	42.2221	690.916
FBtr0089149	2840	2662.8	2.13878	38.2446
FBtr0302559	2531	2353.8	0	0
FBtr0346506	2597	2419.8	0	0
FBtr0302190	3048	2870.8	2.32004	44.7263
FBtr0086145	3054	2876.8	8.86577	171.274
FBtr0306281	375	198.02	0	0
FBtr0306280	392	215.02	0	0
FBtr0306258	4812	4634.8	1.36618	42.5211
FBtr0073119	3828	3650.8	46.8132	1147.68
FBtr0073120	4106	3928.8	46.4495	1225.48
FBtr0073118	4763	4585.8	68.7421	2116.91
FBtr0337055	3442	3264.8	16.7627	367.507
FBtr0333895	3491	3313.8	72.3305	1609.58
FBtr0337056	4046	3868.8	19.7583	513.322
FBtr0077442	1411	1233.8	6.51755	54
FBtr0076018	1266	1088.8	3.08769	22.5759
FBtr0076017	963	785.801	8.60813	45.4241
FBtr0339781	3357	3179.8	0	0
FBtr0070778	3093	2915.8	0	0
FBtr0344824	2804	2626.8	4.46487	78.759
FBtr0345292	830	652.801	157.365	689.849
FBtr0070983	837	659.801	16.2179	71.8575
FBtr0070982	1100	922.801	1.81022	11.2177
FBtr0070981	941	763.801	93.2952	478.524
FBtr0070980	854	676.801	5082.51	23099.6
FBtr0307300	2919	2741.8	13.206	243.148
FBtr0113024	3030	2852.8	1.40163	26.8516
FBtr0332600	2913	2735.8	0	0
FBtr0083414	2815	2637.8	19.3881	343.432
FBtr0337043	3789	3611.8	0.14709	3.56755
FBtr0077516	1338	1160.8	0	0
FBtr0112524	1274	1096.8	2.18009	16.0571
FBtr0089233	3691	3513.8	3.68934	87.0543
FBtr0334626	3376	3198.8	1.05692	22.7036
FBtr0310651	3526	3348.8	2.48362	55.852
FBtr0089229	3501	3323.8	25.0172	558.39
FBtr0082920	981	803.801	0	0
FBtr0077386	1734	1556.8	21.6905	226.761
FBtr0071106	2301	2123.8	0	0
FBtr0070937	2201	2023.8	79.0907	1074.87
FBtr0070938	2487	2309.8	101.098	1568.12
FBtr0070397	1267	1089.8	1.36643	10
FBtr0074346	819	641.801	0	0
FBtr0071471	1606	1428.8	0	0
FBtr0330316	1609	1431.8	0	0
FBtr0074918	1253	1075.8	15.5032	112
FBtr0072124	2163	1985.8	22.0469	294
FBtr0071683	1189	1011.8	72.7055	494
FBtr0077403	1061	883.801	0	0
FBtr0113021	1089	911.801	0	0
FBtr0077402	1231	1053.8	0	0
FBtr0077401	1011	833.801	1.42877	8
FBtr0300280	1584	1406.8	0.105853	1
FBtr0346378	3461	3283.8	0	0
FBtr0074809	2896	2718.8	25.0883	458.051
FBtr0335137	3353	3175.8	0.325851	6.94924
FBtr0346141	373	196.02	2.95076	3.88418
FBtr0085611	272	95.0874	36.2011	23.1158
FBtr0074029	585	407.893	0	0
FBtr0075388	1505	1327.8	0.035803	0.31924
FBtr0343534	2295	2117.8	0.188499	2.68076
FBtr0086001	1762	1584.8	0.187928	2
FBtr0321315	1239	1061.8	0	0
FBtr0333037	2846	2668.8	1.3662	24.4846
FBtr0075724	2737	2559.8	5.70276	98.0293
FBtr0075723	2084	1906.8	0.116053	1.48603
FBtr0342770	3744	3566.8	0.00221159	0.0529721
FBtr0070420	3766	3588.8	103.214	2487.45
FBtr0342771	3838	3660.8	1.56614	38.5008
FBtr0333323	2883	2705.8	0.000293214	0.00532777
FBtr0333322	2930	2752.8	1.64295	30.3713
FBtr0074137	2347	2169.8	2.9	42.2555
FBtr0074135	2386	2208.8	53.4876	793.368
FBtr0308136	1697	1519.8	0	0
FBtr0080237	698	520.801	0	0
FBtr0300638	3446	3268.8	0.0303708	0.666667
FBtr0073729	466	289.02	70.9664	137.735
FBtr0084836	743	565.801	21.8449	83
FBtr0082430	1248	1070.8	1.30234	9.36477
FBtr0335211	1142	964.801	17.8479	115.635
FBtr0076857	1307	1129.8	0.263611	2
FBtr0300424	902	724.801	1.23273	6
FBtr0083860	1793	1615.8	2.24534	24.3632
FBtr0302327	1744	1566.8	126.636	1332.4
FBtr0083861	1877	1699.8	16.8408	192.232
FBtr0083086	1479	1301.8	15.6076	136.441
FBtr0334589	2552	2374.8	3.26685	52.098
FBtr0091874	595	417.852	0.608387	1.70713
FBtr0073935	992	814.801	0	0
FBtr0073300	818	640.801	0	0
FBtr0073299	2460	2282.8	0	0
FBtr0088841	1522	1344.8	4.06926	36.7484
FBtr0088842	1468	1290.8	53.389	462.781
FBtr0345599	2094	1916.8	0	0
FBtr0070422	1749	1571.8	0.378964	4
FBtr0342772	681	503.852	0	0
FBtr0070421	1547	1369.8	0.108712	1
FBtr0333023	2495	2317.8	0	0
FBtr0075579	1678	1500.8	0.198446	2
FBtr0072248	2815	2637.8	3.62212e-05	0.000641608
FBtr0345620	2931	2753.8	0	0
FBtr0072247	2800	2622.8	0.0567403	0.999358
FBtr0072253	1306	1128.8	0	0
FBtr0343432	1090	912.801	29.3651	180
FBtr0073127	1478	1300.8	0.000218134	0.00190546
FBtr0073128	1471	1293.8	0.229977	1.99809
FBtr0079458	1541	1363.8	0	0
FBtr0079460	1595	1417.8	1.13097	10.7679
FBtr0079462	1526	1348.8	0	0
FBtr0079461	1505	1327.8	0	0
FBtr0079459	1585	1407.8	0.341887	3.23213
FBtr0081997	1156	978.801	46.5211	305.78
FBtr0081996	1257	1079.8	3.83263	27.7911
FBtr0336761	1233	1055.8	12.1902	86.4288
FBtr0336637	3026	2848.8	0	0
FBtr0300693	1964	1786.8	0	0
FBtr0336636	3290	3112.8	0.334875	7
FBtr0071797	3770	3592.8	0	0
FBtr0336638	1523	1345.8	6.83104e-08	6.17351e-07
FBtr0087382	5033	4855.8	28.481	928.712
FBtr0339998	5235	5057.8	0.737198	25.0386
FBtr0301478	2790	2612.8	32.1722	564.484
FBtr0089521	2653	2475.8	2.8646	47.6261
FBtr0306351	2221	2043.8	0.548534	7.52847
FBtr0306350	2503	2325.8	1.62068	25.3124
FBtr0330046	2653	2475.8	2.8646	47.6261
FBtr0301477	4782	4604.8	1.53359	47.4227
FBtr0300224	1562	1384.8	0	0
FBtr0114515	1508	1330.8	0	0
FBtr0087406	329	152.038	0	0
FBtr0072888	2130	1952.8	0	0
FBtr0085859	1170	992.801	0.599975	4
FBtr0334894	6412	6234.8	52.6866	2205.91
FBtr0084460	6624	6446.8	4.21455	182.457
FBtr0304567	3987	3809.8	12.9627	331.637
FBtr0070907	2510	2332.8	153.778	2408.99
FBtr0070906	2636	2458.8	0	0
FBtr0305911	1961	1783.8	7.74915	92.825
FBtr0289953	2161	1983.8	8.09156	107.794
FBtr0305910	2015	1837.8	4.00125	49.3809
FBtr0088312	1656	1478.8	0.317995	3.15787
FBtr0088313	2297	2119.8	0.88738	12.6319
FBtr0088311	2351	2173.8	0	0
FBtr0304592	2591	2413.8	0.50651	8.21021
FBtr0088882	1935	1757.8	80.7344	953
FBtr0079894	2382	2204.8	26.8942	398.191
FBtr0331635	2356	2178.8	2.14079	31.3225
FBtr0345615	2623	2445.8	5.56374	91.3804
FBtr0071338	3399	3221.8	226.019	4890
FBtr0334508	4486	4308.8	0	0
FBtr0085746	3506	3328.8	0.044735	1
FBtr0085085	1541	1363.8	40.8892	374.476
FBtr0085084	2075	1897.8	0.51191	6.52393
FBtr0079304	905	727.801	0	0
FBtr0079732	925	747.801	0	0
FBtr0071108	3145	2967.8	0	0
FBtr0340139	3231	3053.8	0	0
FBtr0071107	3426	3248.8	52.4686	1144.69
FBtr0340138	4238	4060.8	2.79738	76.283
FBtr0309839	4403	4225.8	0	0
FBtr0309836	4378	4200.8	0	0
FBtr0309837	3952	3774.8	6.94584	176.069
FBtr0073144	4107	3929.8	178.174	4701.97
FBtr0309838	4006	3828.8	0.153963	3.95861
FBtr0075152	2917	2739.8	29.2809	538.726
FBtr0300092	607	429.852	0	0
FBtr0073892	1096	918.801	0	0
FBtr0343143	1534	1356.8	0	0
FBtr0332630	1663	1485.8	3.92796	39.1915
FBtr0332631	1364	1186.8	50.0085	398.553
FBtr0332632	5997	5819.8	16.5805	647.994
FBtr0301268	1587	1409.8	0.633766	6
FBtr0085909	2020	1842.8	0.404043	5
FBtr0080763	2304	2126.8	20.8653	298
FBtr0086733	1297	1119.8	28.5913	215
FBtr0087262	852	674.801	141.896	643
FBtr0303232	702	524.801	1.41877	5
FBtr0344155	6716	6538.8	7.31989	321.416
FBtr0070316	6065	5887.8	33.302	1316.7
FBtr0344279	6745	6567.8	0.06802	3
FBtr0076133	3030	2852.8	0	0
FBtr0082259	2901	2723.8	46.416	849
FBtr0079708	1718	1540.8	36.4973	377.634
FBtr0330181	847	669.801	0	0
FBtr0074894	650	472.852	103.296	328
FBtr0082726	2913	2735.8	2.66047	48.8773
FBtr0331429	2603	2425.8	0	0
FBtr0331428	2948	2770.8	5.36011	99.7341
FBtr0082727	2606	2428.8	4.47982	73.0662
FBtr0301219	3098	2920.8	6.03254	118.322
FBtr0088166	1239	1061.8	0	0
FBtr0310646	1830	1652.8	1.75877	19.5206
FBtr0073730	1370	1192.8	186.077	1490.48
FBtr0079724	633	455.852	11.8578	36.2989
FBtr0346454	899	721.801	1.67981	8.14218
FBtr0100541	611	433.852	6305.11	18369.6
FBtr0343865	1567	1389.8	0	0
FBtr0079324	1294	1116.8	0	0
FBtr0079598	1156	978.801	51.6421	339.44
FBtr0081220	1093	915.801	3.41605e-06	2.10083e-05
FBtr0300823	1159	981.801	2.69351	17.7585
FBtr0081221	1054	876.801	27.2861	160.659
FBtr0310645	979	801.801	14.2051	76.4851
FBtr0081219	1084	906.801	1.16546	7.09696
FBtr0075314	465	288.02	65.1454	126
FBtr0070136	2103	1925.8	18.4159	238.161
FBtr0070137	2193	2015.8	0	0
FBtr0070135	2124	1946.8	1.5456e-05	0.000202061
FBtr0076688	2391	2213.8	27.7558	412.626
FBtr0346546	2609	2431.8	0.683092	11.155
FBtr0302935	3103	2925.8	11.0753	217.602
FBtr0082329	3115	2937.8	8.53589	168.398
FBtr0344017	5279	5101.8	0	0
FBtr0091678	6366	6188.8	9.16492	380.89
FBtr0344016	5395	5217.8	0.852522	29.8716
FBtr0342985	4422	4244.8	7.3504	209.524
FBtr0071815	4360	4182.8	24.1057	677.099
FBtr0071816	4190	4012.8	0	0
FBtr0071813	4216	4038.8	324.641	8804.83
FBtr0342986	4124	3946.8	0.350804	9.29768
FBtr0071814	4255	4077.8	4.35407	119.23
FBtr0083049	682	504.852	62.5327	212
FBtr0079593	751	573.801	2.49263	9.60469
FBtr0332415	1011	833.801	6.59065	36.9024
FBtr0345640	3934	3756.8	0.99276	25.0453
FBtr0077562	3784	3606.8	65.9747	1597.95
FBtr0085387	5031	4853.8	9.77184	318.51
FBtr0085386	4880	4702.8	9.48334	299.49
FBtr0085614	355	178.02	9.43367	11.2775
FBtr0303924	5093	4915.8	0.162052	5.3495
FBtr0303923	5120	4942.8	0.0798528	2.6505
FBtr0300811	4420	4242.8	18.1457	517
FBtr0340626	2866	2688.8	0.144834	2.61513
FBtr0340627	2995	2817.8	0	0
FBtr0340628	2870	2692.8	0.0212837	0.384872
FBtr0087784	1976	1798.8	205.624	2483.83
FBtr0332882	2246	2068.8	0	0
FBtr0339391	1899	1721.8	3.99283	46.1667
FBtr0084095	7188	7010.8	1.22439	57.6439
FBtr0343807	7002	6824.8	0	0
FBtr0343805	4551	4373.8	8.68835	255.188
FBtr0343806	4719	4541.8	17.4812	533.168
FBtr0086801	711	533.801	2.15128	7.71154
FBtr0344145	6340	6162.8	0	0
FBtr0100454	3868	3690.8	0.0403473	1
FBtr0082255	6557	6379.8	0	0
FBtr0082256	4226	4048.8	0.110339	3
FBtr0100455	2462	2284.8	0	0
FBtr0088783	1907	1729.8	49.4141	574
FBtr0301333	1977	1799.8	0.00862946	0.104297
FBtr0332689	1974	1796.8	0.0742334	0.895703
FBtr0086107	5316	5138.8	53.7548	1855
FBtr0072159	694	516.801	1.44073	5
FBtr0076218	2574	2396.8	7.76637	125.001
FBtr0076219	2478	2300.8	38.963	601.999
FBtr0113346	1241	1063.8	0	0
FBtr0100083	570	392.893	0	0
FBtr0079765	644	466.852	0	0
FBtr0071734	1182	1004.8	0	0
FBtr0071191	1056	878.801	12.0918	71.3583
FBtr0345988	1286	1108.8	1.2949	9.64174
FBtr0071902	1064	886.801	4.90546	29.2126
FBtr0332909	904	726.801	47.0811	229.787
FBtr0078892	1301	1123.8	462.325	3489
FBtr0073061	323	146.053	0	0
FBtr0081973	1959	1781.8	0	0
FBtr0333190	1343	1165.8	0.127735	1
FBtr0072990	764	586.801	35.0206	138
FBtr0076205	2178	2000.8	0.686092	9.2183
FBtr0076204	2232	2054.8	12.0869	166.782
FBtr0081487	2064	1886.8	34.7852	440.743
FBtr0331678	2435	2257.8	1.20416	18.2571
FBtr0086674	751	573.801	206.839	797
FBtr0113686	2779	2601.8	1.77428	31
FBtr0113685	2706	2528.8	0	0
FBtr0072069	2783	2605.8	1.21602	21.2787
FBtr0072067	2762	2584.8	0.42357	7.3522
FBtr0072070	2827	2649.8	16.2576	289.291
FBtr0332926	2655	2477.8	2.54723	42.3837
FBtr0072068	2775	2597.8	4.28491	74.7501
FBtr0072066	2608	2430.8	0.00697646	0.11388
FBtr0087059	1547	1369.8	114.148	1050
FBtr0074966	4094	3916.8	15.7048	413.074
FBtr0333896	4347	4169.8	2.35437	65.9257
FBtr0302288	1725	1547.8	0	0
FBtr0086613	5546	5368.8	0.80437	29
FBtr0091795	4018	3840.8	0.19352	4.9913
FBtr0300891	3895	3717.8	0.617647	15.4202
FBtr0091794	5531	5353.8	0	0
FBtr0091793	5663	5485.8	0.0413796	1.52437
FBtr0300892	5540	5362.8	0.0982911	3.53973
FBtr0091792	3886	3708.8	0	0
FBtr0301734	675	497.852	22.1344	74
FBtr0342889	1080	902.801	5.60818	34
FBtr0071618	1141	963.801	12.2061	79
FBtr0344856	10063	9885.8	0	0
