Name	Length	EffectiveLength	TPM	NumReads
FBtr0086864	3503	3329.430	13.320047	341.000
FBtr0083361	1283	1109.430	0.000000	0.000
FBtr0392904	4164	3990.430	10.296422	315.926
FBtr0084588	2385	2211.430	78.460541	1334.146
FBtr0303161	2639	2465.430	17.344190	328.795
FBtr0079257	1918	1744.430	15.208904	204.000
FBtr0307341	906	732.610	0.058536	0.330
FBtr0084989	527	353.789	0.435961	1.186
FBtr0306309	750	576.688	0.032154	0.143
FBtr0344570	539	365.783	2.438140	6.857
FBtr0078090	1219	1045.430	32.842056	264.000
FBtr0087439	546	372.782	21.978950	63.000
FBtr0070960	2096	1922.430	0.069635	1.029
FBtr0302357	2296	2122.430	0.060924	0.994
FBtr0302356	2428	2254.430	0.056327	0.976
FBtr0340571	3830	3656.430	0.017784	0.500
FBtr0340572	3825	3651.430	0.017809	0.500
FBtr0080267	3305	3131.430	0.000000	0.000
FBtr0077141	787	613.673	0.000000	0.000
FBtr0306593	981	807.571	0.000000	0.000
FBtr0081719	1938	1764.430	80.047303	1086.000
FBtr0071549	1655	1481.430	33.359827	380.000
FBtr0308832	1068	894.430	8.111745	55.788
FBtr0308833	2043	1869.430	26.719787	384.079
FBtr0074921	2263	2089.430	8.846838	142.133
FBtr0073011	1996	1822.430	0.071363	1.000
FBtr0112378	450	276.839	0.000000	0.000
FBtr0342602	1596	1422.430	0.234519	2.565
FBtr0080326	1217	1043.430	92.553152	742.563
FBtr0085405	675	501.715	181.452332	700.000
FBtr0339295	331	157.936	0.000000	0.000
FBtr0300316	205	34.209	0.000000	0.000
FBtr0300904	2130	1956.430	0.033252	0.500
FBtr0081633	2196	2022.430	0.032139	0.500
FBtr0300905	2052	1878.430	0.000000	0.000
FBtr0335279	1234	1060.430	0.302853	2.469
FBtr0335281	1199	1025.430	0.355693	2.805
FBtr0290216	733	559.694	0.013660	0.059
FBtr0335280	740	566.691	0.013688	0.060
FBtr0077120	1711	1537.430	18.680287	220.830
FBtr0081676	887	713.615	0.000000	0.000
FBtr0076639	2093	1919.430	0.271025	4.000
FBtr0079280	1148	974.430	0.000000	0.000
FBtr0304827	5797	5623.430	0.080103	3.464
FBtr0433494	6405	6231.430	0.179796	8.615
FBtr0333832	6581	6407.430	0.106241	5.234
FBtr0433497	5654	5480.430	0.155368	6.547
FBtr0333833	6118	5944.430	0.067764	3.097
FBtr0433496	5848	5674.430	0.078973	3.446
FBtr0304826	8410	8236.430	0.080917	5.125
FBtr0433495	8302	8128.430	0.077999	4.875
FBtr0433493	8251	8077.430	0.078777	4.893
FBtr0300808	2019	1845.430	0.000000	0.000
FBtr0300809	4061	3887.430	0.000000	0.000
FBtr0301700	4064	3890.430	0.000000	0.000
FBtr0072287	5108	4934.430	30.362445	1152.000
FBtr0343633	2816	2642.430	5.246982	106.608
FBtr0074281	2640	2466.430	66.056363	1252.744
FBtr0343632	2730	2556.430	2.238656	44.005
FBtr0074279	3898	3724.430	36.428191	1043.221
FBtr0074280	3895	3721.430	3.206683	91.758
FBtr0072238	1035	861.430	0.000000	0.000
FBtr0308073	1317	1143.430	1.358969	11.948
FBtr0082360	764	590.683	87.423770	397.066
FBtr0082361	1024	850.430	0.150771	0.986
FBtr0079938	1428	1254.430	3.110256	30.000
FBtr0077227	1279	1105.430	169.225476	1438.387
FBtr0091702	1278	1104.430	7.255347	61.613
FBtr0074882	2425	2251.430	15.095062	261.320
FBtr0332153	3588	3414.430	2.529290	66.404
FBtr0310476	2042	1868.430	6.929972	99.560
FBtr0100666	2416	2242.430	7.675268	132.340
FBtr0332726	2033	1859.430	4.373789	62.534
FBtr0080287	1089	915.430	14.641689	103.061
FBtr0309307	5887	5713.430	0.035143	1.544
FBtr0300898	5037	4863.430	0.012197	0.456
FBtr0080024	1050	876.430	8.506015	57.322
FBtr0077389	2263	2089.430	93.987570	1510.000
FBtr0290204	1958	1784.430	0.000000	0.000
FBtr0086689	848	674.631	34.226049	177.542
FBtr0306636	1574	1400.430	12.123667	130.549
FBtr0086687	1472	1298.430	14.894131	148.700
FBtr0086690	2195	2021.430	0.703903	10.941
FBtr0086686	1532	1358.430	0.893981	9.338
FBtr0340359	2225	2051.430	0.975514	15.388
FBtr0301148	981	807.571	77.954799	484.064
FBtr0086684	908	734.608	0.371713	2.100
FBtr0306637	2237	2063.430	1.335035	21.182
FBtr0301149	1514	1340.430	0.698257	7.197
FBtr0086600	1106	932.430	3.242146	23.245
FBtr0331978	1118	944.430	21.172940	153.755
FBtr0078769	621	447.750	4253.492183	14644.000
FBtr0070712	1878	1704.430	0.915637	12.000
FBtr0343263	1108	934.430	0.000000	0.000
FBtr0343264	928	754.607	0.000000	0.000
FBtr0072024	920	746.608	0.000000	0.000
FBtr0113111	979	805.575	0.000000	0.000
FBtr0333452	4664	4490.430	0.280916	9.699
FBtr0333450	3996	3822.430	0.153034	4.498
FBtr0333451	4043	3869.430	0.149002	4.433
FBtr0300831	4092	3918.430	0.145027	4.370
FBtr0076303	1640	1466.430	1.307613	14.744
FBtr0076302	1655	1481.430	1.270610	14.473
FBtr0076301	2049	1875.430	68.706644	990.782
FBtr0077098	1123	949.430	94.265836	688.170
FBtr0070552	1047	873.430	0.297799	2.000
FBtr0075818	1346	1172.430	29.617315	267.000
FBtr0088789	1908	1734.430	5.323814	71.000
FBtr0304960	503	329.802	0.000000	0.000
FBtr0075249	843	669.633	0.194216	1.000
FBtr0084104	1804	1630.430	238.096438	2984.927
FBtr0336911	2177	2003.430	7.805955	120.248
FBtr0088974	1597	1423.430	15.984495	174.950
FBtr0100360	4963	4789.430	0.536727	19.766
FBtr0110880	2920	2746.430	0.100824	2.129
FBtr0334105	2225	2051.430	0.142903	2.254
FBtr0301185	2946	2772.430	0.099203	2.115
FBtr0110881	4262	4088.430	1.582108	49.736
FBtr0336928	1138	964.430	0.121544	0.901
FBtr0072107	995	821.556	0.173921	1.099
FBtr0085786	2956	2782.430	17.547803	375.427
FBtr0085785	3082	2908.430	0.995408	22.261
FBtr0334549	2894	2720.430	2.486328	52.009
FBtr0334550	3020	2846.430	0.699222	15.304
FBtr0340191	4545	4371.430	6.570468	220.851
FBtr0073848	4477	4303.430	61.231936	2026.149
FBtr0078387	3371	3197.430	9.470456	232.836
FBtr0087487	2027	1853.430	15.788019	225.000
FBtr0083735	2688	2514.430	0.145101	2.805
FBtr0332539	2448	2274.430	0.183064	3.202
FBtr0077790	977	803.576	0.000000	0.000
FBtr0331440	941	767.606	0.000000	0.000
FBtr0331439	971	797.582	0.000000	0.000
FBtr0082634	1746	1572.430	20.263576	245.000
FBtr0079612	1320	1146.430	7.775903	68.545
FBtr0087980	1799	1625.430	0.039851	0.498
FBtr0087979	1558	1384.430	0.047152	0.502
FBtr0072044	1063	889.430	0.000000	0.000
FBtr0343206	1072	898.430	0.000000	0.000
FBtr0072043	1160	986.430	0.000000	0.000
FBtr0075225	1132	958.430	0.000000	0.000
FBtr0112489	446	272.842	10.350139	21.714
FBtr0339263	740	566.691	0.086646	0.378
FBtr0301018	2276	2102.430	0.866020	14.000
FBtr0302526	640	466.725	3.901110	14.000
FBtr0100009	3280	3106.430	6.489204	155.000
FBtr0089901	2338	2164.430	0.558336	9.292
FBtr0089902	1803	1629.430	0.365134	4.575
FBtr0300562	2617	2443.430	4.996851	93.880
FBtr0089900	2125	1951.430	0.549330	8.243
FBtr0089904	2355	2181.430	0.701565	11.768
FBtr0301521	2467	2293.430	1.104128	19.471
FBtr0089905	2568	2394.430	0.693691	12.772
FBtr0345390	5214	5040.430	0.781706	30.296
FBtr0331425	3556	3382.430	3.861590	100.432
FBtr0332155	4408	4234.430	3.343439	108.860
FBtr0075014	3541	3367.430	1.715218	44.412
FBtr0078874	603	429.763	0.000000	0.000
FBtr0083452	2975	2801.430	10.036001	216.182
FBtr0302317	2262	2088.430	23.092045	370.818
FBtr0333248	2543	2369.430	0.054434	0.992
FBtr0114524	2411	2237.430	0.058607	1.008
FBtr0273385	6171	5997.430	0.878880	40.530
FBtr0339307	6637	6463.430	0.892187	44.340
FBtr0273384	6439	6265.430	2.680389	129.130
FBtr0082117	3807	3633.430	3.623223	101.226
FBtr0082116	6303	6129.430	1.577670	74.356
FBtr0082118	4671	4497.430	2.585737	89.419
FBtr0085011	1569	1395.430	0.372798	4.000
FBtr0081174	4145	3971.430	0.462533	14.124
FBtr0081175	3934	3760.430	0.589764	17.053
FBtr0303241	4041	3867.430	0.868971	25.841
FBtr0081176	3893	3719.430	0.639712	18.295
FBtr0305129	2997	2823.430	9.323507	202.411
FBtr0339156	2994	2820.430	3.004730	65.163
FBtr0339157	2988	2814.430	1.697007	36.724
FBtr0071784	2049	1875.430	1.056645	15.237
FBtr0071785	1989	1815.430	54.788927	764.805
FBtr0089148	3050	2876.430	1.313732	29.056
FBtr0089147	2773	2599.430	2.117871	42.331
FBtr0089150	2762	2588.430	3.716345	73.966
FBtr0089146	2709	2535.430	4.261603	83.081
FBtr0308247	2614	2440.430	17.294522	324.529
FBtr0089149	2840	2666.430	2.830702	58.037
FBtr0302559	2531	2357.430	0.000000	0.000
FBtr0346506	2597	2423.430	0.000000	0.000
FBtr0302190	3048	2874.430	4.814504	106.410
FBtr0086145	3054	2880.430	5.354419	118.590
FBtr0306281	375	201.919	0.000000	0.000
FBtr0306280	392	218.900	0.000000	0.000
FBtr0306258	4812	4638.430	3.162148	112.780
FBtr0073119	3828	3654.430	80.340942	2257.539
FBtr0073120	4106	3932.430	77.611132	2346.733
FBtr0073118	4763	4589.430	88.809065	3133.970
FBtr0337055	3442	3268.430	15.911301	399.874
FBtr0333895	3491	3317.430	76.964282	1963.223
FBtr0337056	4046	3872.430	3.152907	93.880
FBtr0077442	1411	1237.430	5.360075	51.000
FBtr0076018	1266	1092.430	3.091213	25.966
FBtr0076017	963	789.589	10.217660	62.034
FBtr0339781	3357	3183.430	0.393105	9.622
FBtr0070778	3093	2919.430	0.623154	13.989
FBtr0344824	2804	2630.430	1.848584	37.389
FBtr0345292	830	656.644	13.807687	69.716
FBtr0070983	837	663.638	24.190921	123.442
FBtr0070982	1100	926.430	1.960499	13.966
FBtr0070981	941	767.606	77.437522	457.055
FBtr0070980	854	680.627	5065.845041	26511.822
FBtr0307300	2919	2745.430	12.883033	271.961
FBtr0113024	3030	2856.430	1.094496	24.039
FBtr0332600	2913	2739.430	0.596221	12.559
FBtr0083414	2815	2641.430	17.504504	355.523
FBtr0337043	3789	3615.430	1.024369	28.477
FBtr0077516	1338	1164.430	0.000000	0.000
FBtr0112524	1274	1100.430	2.600049	22.000
FBtr0089233	3691	3517.430	3.459728	93.572
FBtr0334626	3376	3202.430	1.851922	45.602
FBtr0310651	3526	3352.430	7.052886	181.805
FBtr0089229	3501	3327.430	12.664443	324.021
FBtr0082920	981	807.571	0.000000	0.000
FBtr0077386	1734	1560.430	21.547400	258.534
FBtr0071106	2301	2127.430	0.061132	1.000
FBtr0070937	2201	2027.430	126.919080	1978.570
FBtr0070938	2487	2313.430	59.445151	1057.430
FBtr0070397	1267	1093.430	1.070466	9.000
FBtr0074346	819	645.653	0.000000	0.000
FBtr0071471	1606	1432.430	0.000000	0.000
FBtr0330316	1609	1435.430	0.000000	0.000
FBtr0074918	1253	1079.430	18.732744	155.480
FBtr0072124	2163	1989.430	23.207106	355.000
FBtr0071683	1189	1015.430	79.151628	618.000
FBtr0077403	1061	887.430	0.025317	0.173
FBtr0113021	1089	915.430	0.024889	0.175
FBtr0077402	1231	1057.430	0.182527	1.484
FBtr0077401	1011	837.430	0.026087	0.168
FBtr0300280	1584	1410.430	0.184417	2.000
FBtr0346378	3461	3287.430	0.749532	18.946
FBtr0074809	2896	2722.430	35.480406	742.718
FBtr0335137	3353	3179.430	0.640140	15.650
FBtr0346141	373	199.920	2.475148	3.805
FBtr0085611	272	98.974	14.710545	11.195
FBtr0074029	585	411.769	0.315840	1.000
FBtr0075388	1505	1331.430	0.099614	1.020
FBtr0343534	2295	2121.430	0.075555	1.232
FBtr0086001	1762	1588.430	0.491252	6.000
FBtr0321315	1239	1065.430	0.000000	0.000
FBtr0333037	2846	2672.430	1.109641	22.802
FBtr0075724	2737	2563.430	2.066926	40.740
FBtr0075723	2084	1910.430	1.392678	20.458
FBtr0342770	3744	3570.430	10.296504	282.676
FBtr0070420	3766	3592.430	70.914815	1958.863
FBtr0342771	3838	3664.430	2.855624	80.461
FBtr0333323	2883	2709.430	0.946643	19.722
FBtr0333322	2930	2756.430	0.918110	19.459
FBtr0074137	2347	2173.430	3.831769	64.036
FBtr0074135	2386	2212.430	46.778539	795.783
FBtr0308136	1697	1523.430	0.040087	0.470
FBtr0080237	698	524.711	0.000000	0.000
FBtr0300638	3446	3272.430	0.000000	0.000
FBtr0073729	466	292.830	66.606141	149.971
FBtr0084836	743	569.691	28.079358	123.000
FBtr0082430	1248	1074.430	1.740715	14.381
FBtr0335211	1142	968.430	26.135976	194.619
FBtr0076857	1307	1133.430	1.032688	9.000
FBtr0300424	902	728.612	1.249462	7.000
FBtr0083860	1793	1619.430	5.289900	65.870
FBtr0302327	1744	1570.430	136.782244	1651.684
FBtr0083861	1877	1703.430	10.722740	140.446
FBtr0083086	1479	1305.430	22.656388	227.417
FBtr0334589	2552	2378.430	2.055050	37.583
FBtr0091874	595	421.765	0.110894	0.360
FBtr0073935	992	818.560	0.000000	0.000
FBtr0073300	818	644.653	0.000000	0.000
FBtr0073299	2460	2286.430	0.000000	0.000
FBtr0088841	1522	1348.430	2.120072	21.982
FBtr0088842	1468	1294.430	61.257645	609.702
FBtr0345599	2094	1920.430	0.014253	0.210
FBtr0070422	1749	1575.430	0.016742	0.203
FBtr0342772	681	507.712	0.471451	1.840
FBtr0070421	1547	1373.430	0.357311	3.773
FBtr0333023	2495	2321.430	0.051386	0.917
FBtr0075579	1678	1504.430	0.093601	1.083
FBtr0072248	2815	2641.430	0.016400	0.333
FBtr0345620	2931	2757.430	0.015751	0.334
FBtr0072247	2800	2626.430	0.016488	0.333
FBtr0072253	1306	1132.430	0.473957	4.127
FBtr0343432	1090	916.430	34.505853	243.148
FBtr0073127	1478	1304.430	0.149054	1.495
FBtr0073128	1471	1297.430	0.150860	1.505
FBtr0079458	1541	1367.430	0.000000	0.000
FBtr0079460	1595	1421.430	0.914947	10.000
FBtr0079462	1526	1352.430	0.000000	0.000
FBtr0079461	1505	1331.430	0.097679	1.000
FBtr0079459	1585	1411.430	0.829286	9.000
FBtr0081997	1156	982.430	25.689441	194.059
FBtr0081996	1257	1083.430	1.227917	10.229
FBtr0336761	1233	1059.430	13.958929	113.711
FBtr0336637	3026	2852.430	0.025224	0.553
FBtr0300693	1964	1790.430	0.012975	0.179
FBtr0336636	3290	3116.430	0.023023	0.552
FBtr0071797	3770	3596.430	0.019876	0.550
FBtr0336638	1523	1349.430	0.016079	0.167
FBtr0087382	5033	4859.430	34.065790	1272.866
FBtr0339998	5235	5061.430	2.596952	101.069
FBtr0301478	2790	2616.430	20.866481	419.795
FBtr0089521	2653	2479.430	8.988340	171.360
FBtr0306351	2221	2047.430	1.796869	28.288
FBtr0306350	2503	2329.430	2.675531	47.922
FBtr0301477	4782	4608.430	1.146734	40.634
FBtr0300224	1562	1388.430	0.041168	0.440
FBtr0114515	1508	1334.430	0.189045	1.940
FBtr0087406	329	155.937	0.000000	0.000
FBtr0072888	2130	1956.430	0.066475	1.000
FBtr0085859	1170	996.430	0.391558	3.000
FBtr0334894	6412	6238.430	42.313502	2029.705
FBtr0084460	6624	6450.430	10.615019	526.488
FBtr0304567	3987	3813.430	9.781265	286.807
FBtr0070907	2510	2336.430	124.873993	2243.383
FBtr0070906	2636	2462.430	0.666352	12.617
FBtr0305911	1961	1787.430	9.741169	133.881
FBtr0289953	2161	1987.430	9.096710	139.013
FBtr0305910	2015	1841.430	3.397562	48.106
FBtr0088312	1656	1482.430	0.238923	2.723
FBtr0088313	2297	2123.430	0.385319	6.291
FBtr0088311	2351	2177.430	0.778880	13.040
FBtr0304592	2591	2417.430	0.481218	8.945
FBtr0088882	1935	1761.430	85.942682	1164.000
FBtr0079894	2382	2208.430	12.972598	220.287
FBtr0331635	2356	2182.430	10.758608	180.541
FBtr0345615	2623	2449.430	4.912448	92.521
FBtr0071338	3399	3225.430	145.832183	3616.760
FBtr0334508	4486	4312.430	0.069493	2.304
FBtr0085746	3506	3332.430	0.105203	2.696
FBtr0085085	1541	1367.430	92.072983	968.091
FBtr0085084	2075	1901.430	0.540987	7.909
FBtr0079304	905	731.611	0.000000	0.000
FBtr0079732	925	751.608	0.000000	0.000
FBtr0071108	3145	2971.430	3.874519	88.524
FBtr0340139	3231	3057.430	2.953718	69.439
FBtr0071107	3426	3252.430	39.853145	996.665
FBtr0340138	4238	4064.430	1.610440	50.330
FBtr0309839	4403	4229.430	1.507400	49.022
FBtr0309836	4378	4204.430	1.643565	53.134
FBtr0309837	3952	3778.430	3.002066	87.219
FBtr0073144	4107	3933.430	145.194263	4391.366
FBtr0309838	4006	3832.430	2.486058	73.260
FBtr0075152	2917	2743.430	25.040531	528.222
FBtr0300092	607	433.761	0.000000	0.000
FBtr0073892	1096	922.430	0.000000	0.000
FBtr0343143	1534	1360.430	0.095597	1.000
FBtr0332630	1663	1489.430	4.814657	55.140
FBtr0332631	1364	1190.430	50.492391	462.177
FBtr0332632	5997	5823.430	10.934800	489.630
FBtr0301268	1587	1413.430	0.552075	6.000
FBtr0085909	2020	1846.430	0.352175	5.000
FBtr0080763	2304	2130.430	26.127496	428.000
FBtr0086733	1297	1123.430	28.130769	243.000
FBtr0087262	852	678.628	178.801464	933.000
FBtr0303232	702	528.710	9.593305	39.000
FBtr0344155	6716	6542.430	10.429759	524.677
FBtr0070316	6065	5891.430	25.346069	1148.180
FBtr0344279	6745	6571.430	0.019791	1.000
FBtr0076133	3030	2856.430	0.091060	2.000
FBtr0082259	2901	2727.430	46.041286	965.561
FBtr0079708	1718	1544.430	13.344311	158.469
FBtr0330181	847	673.631	0.103790	0.538
FBtr0074894	650	476.719	107.612935	394.462
FBtr0082726	2913	2739.430	3.287525	69.248
FBtr0331429	2603	2429.430	1.832951	34.240
FBtr0331428	2948	2774.430	7.852020	167.507
FBtr0082727	2606	2432.430	2.720606	50.884
FBtr0301219	3098	2924.430	2.851505	64.120
FBtr0088166	1239	1065.430	0.000000	0.000
FBtr0310646	1830	1656.430	4.042323	51.485
FBtr0073730	1370	1196.430	189.956826	1747.515
FBtr0079724	633	459.730	9.495881	33.567
FBtr0346454	899	725.613	2.031482	11.334
FBtr0100541	611	437.759	6168.481744	20763.098
FBtr0343865	1567	1393.430	0.217023	2.325
FBtr0079324	1294	1120.430	0.147715	1.273
FBtr0079598	1156	982.430	52.449925	396.210
FBtr0081220	1093	919.430	0.634417	4.485
FBtr0300823	1159	985.430	1.065546	8.074
FBtr0081221	1054	880.430	26.132987	176.914
FBtr0310645	979	805.575	3.884615	24.062
FBtr0081219	1084	910.430	0.780658	5.465
FBtr0075314	465	291.830	62.390685	140.000
FBtr0070136	2103	1929.430	4.593861	68.153
FBtr0070137	2193	2019.430	4.658003	72.328
FBtr0070135	2124	1950.430	11.970183	179.519
FBtr0076688	2391	2217.430	23.327010	397.729
FBtr0346546	2609	2435.430	1.003933	18.800
FBtr0302935	3103	2929.430	9.210402	207.463
FBtr0082329	3115	2941.430	10.104609	228.537
FBtr0344017	5279	5105.430	0.586073	23.007
FBtr0091678	6366	6192.430	7.961317	379.075
FBtr0344016	5395	5221.430	0.651432	26.154
FBtr0342985	4422	4248.430	6.909800	225.721
FBtr0071815	4360	4186.430	16.864136	542.859
FBtr0071816	4190	4016.430	6.253520	193.127
FBtr0071813	4216	4042.430	203.220150	6316.667
FBtr0342986	4124	3950.430	18.168131	551.866
FBtr0071814	4255	4081.430	6.269187	196.744
FBtr0083049	682	508.712	67.492090	264.000
FBtr0079593	751	577.688	0.665192	2.955
FBtr0332415	1011	837.430	5.992804	38.588
FBtr0345640	3934	3760.430	10.004534	289.276
FBtr0077562	3784	3610.430	53.085800	1473.724
FBtr0085387	5031	4857.430	10.190042	380.593
FBtr0085386	4880	4706.430	13.661988	494.407
FBtr0085614	355	181.926	16.880359	23.613
FBtr0303924	5093	4919.430	0.092579	3.502
FBtr0303923	5120	4946.430	0.091973	3.498
FBtr0300811	4420	4246.430	18.559656	606.000
FBtr0340626	2866	2692.430	0.000000	0.000
FBtr0340627	2995	2821.430	0.000000	0.000
FBtr0340628	2870	2696.430	0.000000	0.000
FBtr0087784	1976	1802.430	187.035761	2592.160
FBtr0332882	2246	2072.430	1.283931	20.460
FBtr0339391	1899	1725.430	43.542739	577.686
FBtr0084095	7188	7014.430	1.252013	67.527
FBtr0343807	7002	6828.430	0.455854	23.935
FBtr0343805	4551	4377.430	4.393418	147.877
FBtr0343806	4719	4545.430	17.529383	612.661
FBtr0086801	711	537.705	0.569911	2.356
FBtr0344145	6340	6166.430	0.000000	0.000
FBtr0100454	3868	3694.430	0.035203	1.000
FBtr0082255	6557	6383.430	0.010178	0.500
FBtr0082256	4226	4052.430	0.016060	0.500
FBtr0100455	2462	2288.430	0.000000	0.000
FBtr0088783	1907	1733.430	51.516103	686.638
FBtr0301333	1977	1803.430	0.000000	0.000
FBtr0332689	1974	1800.430	0.000000	0.000
FBtr0086107	5316	5142.430	48.228479	1907.000
FBtr0072159	694	520.711	0.499522	2.000
FBtr0076218	2574	2400.430	2.447092	45.167
FBtr0076219	2478	2304.430	51.686155	915.833
FBtr0113346	1241	1067.430	0.365513	3.000
FBtr0100083	570	396.773	0.000000	0.000
FBtr0079765	644	470.722	0.000000	0.000
FBtr0071734	1182	1008.430	0.128966	1.000
FBtr0071191	1056	882.430	9.908895	67.233
FBtr0345988	1286	1112.430	1.375641	11.767
FBtr0071902	1064	890.430	12.063175	82.592
