Name	Length	EffectiveLength	TPM	NumReads
FBtr0088312	1656	1484.997	0.053148	0.660
FBtr0088313	2297	2125.997	0.134915	2.400
FBtr0088311	2351	2179.997	0.272896	4.977
FBtr0304592	2591	2419.997	0.195773	3.963
FBtr0088882	1935	1763.997	76.709373	1132.000
FBtr0079894	2382	2210.997	20.922906	386.999
FBtr0331635	2356	2184.997	6.960124	127.224
FBtr0345615	2623	2451.997	5.609125	115.058
FBtr0071338	3399	3227.997	183.303971	4950.000
FBtr0334508	4486	4314.997	0.015642	0.565
FBtr0085746	3506	3334.997	0.020378	0.569
FBtr0085085	1541	1369.997	38.149547	437.229
FBtr0085084	2075	1903.997	0.111176	1.771
FBtr0079304	905	734.214	0.162809	1.000
FBtr0079732	925	754.212	0.000000	0.000
FBtr0071108	3145	2973.997	9.171391	228.179
FBtr0340139	3231	3059.997	2.496370	63.904
FBtr0071107	3426	3254.997	33.687701	917.323
FBtr0340138	4238	4066.997	2.219968	75.530
FBtr0309839	4403	4231.997	1.386922	49.102
FBtr0309836	4378	4206.997	1.512243	53.222
FBtr0309837	3952	3780.997	3.584562	113.382
FBtr0073144	4107	3935.997	137.151642	4516.021
FBtr0309838	4006	3834.997	2.346246	75.273
FBtr0075152	2917	2745.997	25.552762	587.000
FBtr0300092	607	436.379	0.022863	0.083
FBtr0073892	1096	924.997	0.000000	0.000
FBtr0343143	1534	1362.997	0.087701	1.000
FBtr0332630	1663	1491.997	2.152549	26.867
FBtr0332631	1364	1192.997	47.109766	470.165
FBtr0332632	5997	5825.997	9.783879	476.850
FBtr0301268	1587	1415.997	0.337674	4.000
FBtr0085909	2020	1848.997	0.129299	2.000
FBtr0080763	2304	2132.997	18.493688	330.000
FBtr0086733	1297	1125.997	26.221627	247.000
FBtr0087262	852	681.237	149.500009	852.000
FBtr0303232	702	531.329	3.824590	17.000
FBtr0344155	6716	6544.997	6.068220	332.255
FBtr0070316	6065	5893.997	23.763496	1171.711
FBtr0344279	6745	6573.997	0.072733	4.000
FBtr0076133	3030	2858.997	0.125432	3.000
FBtr0082259	2901	2729.997	40.283339	920.000
FBtr0079708	1718	1546.997	35.731510	462.425
FBtr0330181	847	676.243	0.687288	3.888
FBtr0074894	650	479.344	112.745383	452.112
FBtr0082726	2913	2741.997	2.196823	50.392
FBtr0331429	2603	2431.997	2.122826	43.189
FBtr0331428	2948	2776.997	2.921569	67.872
FBtr0082727	2606	2434.997	2.621867	53.408
FBtr0301219	3098	2926.997	6.172357	151.138
FBtr0088166	1239	1067.997	0.111926	1.000
FBtr0310646	1830	1658.997	2.269442	31.497
FBtr0073730	1370	1198.997	174.818904	1753.503
FBtr0079724	633	462.354	3.280254	12.688
FBtr0346454	899	728.214	1.872190	11.405
FBtr0100541	611	440.378	6817.736405	25116.907
FBtr0343865	1567	1395.997	0.110488	1.290
FBtr0079324	1294	1122.997	0.181984	1.710
FBtr0079598	1156	984.997	49.053913	404.211
FBtr0081220	1093	921.997	0.580063	4.474
FBtr0300823	1159	987.997	0.902332	7.458
FBtr0081221	1054	882.997	31.653556	233.820
FBtr0310645	979	808.157	3.006633	20.327
FBtr0081219	1084	912.997	0.644253	4.921
FBtr0075314	465	294.450	78.757238	194.000
FBtr0070136	2103	1931.997	2.417348	39.070
FBtr0070137	2193	2021.997	2.304635	38.984
FBtr0070135	2124	1952.997	7.892353	128.946
FBtr0076688	2391	2219.997	25.710480	477.488
FBtr0346546	2609	2437.997	0.931125	18.991
FBtr0302935	3103	2931.997	11.351566	278.432
FBtr0082329	3115	2943.997	4.205204	103.568
FBtr0344017	5279	5107.997	0.641973	27.433
FBtr0091678	6366	6194.997	5.411380	280.446
FBtr0344016	5395	5223.997	0.555792	24.289
FBtr0342985	4422	4250.997	6.602987	234.818
FBtr0071815	4360	4188.997	16.532586	579.363
FBtr0071816	4190	4018.997	4.947306	166.336
FBtr0071813	4216	4044.997	250.876117	8489.414
FBtr0342986	4124	3952.997	30.628289	1012.860
FBtr0071814	4255	4083.997	6.852221	234.108
FBtr0083049	682	511.335	54.235309	232.000
FBtr0079593	751	580.305	0.719993	3.495
FBtr0332415	1011	839.997	5.555486	39.039
FBtr0345640	3934	3762.997	7.682060	241.831
FBtr0077562	3784	3612.997	48.938428	1479.169
FBtr0085387	5031	4859.997	5.194950	211.212
FBtr0085386	4880	4708.997	11.646190	458.788
FBtr0085614	355	184.536	9.397268	14.507
FBtr0303924	5093	4921.997	0.121651	5.009
FBtr0303923	5120	4948.997	0.120549	4.991
FBtr0300811	4420	4248.997	14.629069	520.000
FBtr0340626	2866	2694.997	0.029610	0.668
FBtr0340627	2995	2823.997	0.028146	0.665
FBtr0340628	2870	2698.997	0.029563	0.667
FBtr0087784	1976	1804.997	190.109624	2870.653
FBtr0332882	2246	2074.997	1.052315	18.267
FBtr0339391	1899	1727.997	11.351200	164.091
FBtr0084095	7188	7016.997	0.812607	47.702
FBtr0343807	7002	6830.997	0.477020	27.260
FBtr0343805	4551	4379.997	10.913304	399.881
FBtr0343806	4719	4547.997	8.335960	317.158
FBtr0086801	711	540.324	0.478023	2.161
FBtr0344145	6340	6168.997	0.038955	2.010
FBtr0100454	3868	3696.997	0.000000	0.000
FBtr0082255	6557	6385.997	0.000000	0.000
FBtr0082256	4226	4054.997	0.000000	0.000
FBtr0100455	2462	2290.997	0.051635	0.990
FBtr0088783	1907	1735.997	43.630106	633.630
FBtr0301333	1977	1805.997	0.000000	0.000
FBtr0332689	1974	1802.997	0.000000	0.000
FBtr0086107	5316	5144.997	42.517306	1830.000
FBtr0072159	694	523.331	0.456828	2.000
FBtr0076218	2574	2402.997	5.955560	119.723
FBtr0076219	2478	2306.997	37.061869	715.277
FBtr0113346	1241	1069.997	0.111717	1.000
FBtr0100083	570	399.389	0.000000	0.000
FBtr0079765	644	473.348	0.252534	1.000
FBtr0071734	1182	1010.997	0.000000	0.000
FBtr0071191	1056	884.997	9.817867	72.687
FBtr0345988	1286	1114.997	2.794868	26.070
FBtr0071902	1064	892.997	2.992035	22.352
